date,content,type,word
1478780089,人気ないよ,1,人気ない
1478780085,ダイジェストはっかで動画みる意味ないわ,1,意味ない
1478780069,編集ゴミなんだけど,1,ゴミ
1478779432,呼んで動画撮影するのわかっててあの光景見せるって店頭おかしいだろ,1,頭おかしい
1478778579,ゴミみたいな店だな絶対行かないわこんな店,1,ゴミ
1478777320,は？ってコメしてる奴頭固いな,1,頭固い
1478776851,ハゲ隠し,1,ハゲ
1478776338,にわかは海スロも知らんのか,1,にわか
1478775603,気持ち悪い女,1,気持ち悪い女
1478775597,くさそう,1,くさそう
1478775592,ため口バカ女,1,バカ女
1478773135,気持ち悪…,1,気持ち悪
1478772341,糞すぎんやろこの店員,1,糞
1478772247,有名なクソ店,1,クソ
1478772235,ここはゴミ,1,ゴミ
1478771589,これ田舎の主要店舗だと当たり前のようにあるからね　本当ごみ,1,ごみ
1478771206,こんなやつらに金払うの嫌だよな,1,こんなやつ
1478752674,これは互いにDQNだなぁ,1,DQN
1478752379,しょっぼｗ,1,しょっぼ
1478752090,この女・・・,1,この女
1478751636,ゴミ台よ,1,ゴミ
1478751559,きたない,1,きたない
1478721100,憂うべきはまずお前やで　親がユーチューバーて最悪やで,1,最悪
1478720269,ないおみたけどブサメンやからなww 顔だせんくらい,1,ブサ
1478716648,メンヘラ,1,メンヘラ
1478716015,潰れろよ…,1,潰れろ
1478715339,頭おかしいな,1,頭おかしい
1478714600,しょっぼ,1,しょっぼ
1478714365,低レベルな店やなー,1,低レベル
1478714306,おわってんな,1,おわってんな
1478714285,くっそみたいな女やな,1,くっそ
1478709816,なんやこのくそ女…,1,くそ女
1478709745,この店クソやなｗ,1,クソ
1478709451,ホント編集ｋｓ,1,ks
1478709409,物取り最低だな,1,最低
1478709236,絵に描いたようなBITCH,1,BITCH
1478709236,ふつうにクソ台やろ,1,クソ
1478709215,なにこのクソ店,1,クソ
1478709208,ゴミみたいな店だなｗｗｗ,1,ゴミ
1478709064,きたねえ,1,きたね
1478709063,コイン持ち悪いし当たっても出ないし糞台だなｗ,1,糞
1478709053,店酷すぎやろが,1,酷すぎ
1478708960,くそみせｗ,1,くそ
1478708851,接客うんこかよ,1,うんこかよ
1478708656,ないおがつまらないのが原因,1,つまらない
1478708631,店員最低,1,最低
1478708543,ｶｽども,1,ｶｽ
1478707193,無法ゴミ,1,ゴミ
1478707146,ひでぇ店だな,1,ひで
1478707119,誰かゴミ広いしてやれや,1,ゴミ
1478707108,ゴミじゃねぇか,1,ゴミ
1478706646,北斗はつまんねーし出ねえし,1,つまんね
1478705520,これで場所取りになってんの？頭おかしいｗ,1,頭おかしい
1478704962,ゴリラ映ったぞ,1,ゴリラ
1478704856,まあ糞台だけどなｗ,1,糞
1478702877,アホやろ,1,アホ
1478702832,ひでーな,1,ひで
1478702675,底辺すぎる・・・こんな店ならびたくねえ,1,底辺
1478702630,こんなんアリとかクソ店やんけ,1,クソ
1478702486,なんじゃこりゃ　ひでー店だな,1,ひで
1478702176,ほんまに、なんであんな終わってる台を導入するのかわからん,1,終わってる
1478702071,おせーよ,1,おせー
1481163713,くどい,1,くどい
1479524815,人間の屑が、この野郎,1,この野郎
1479007911,キチゲエが,1,キチ
1479002893,あーつまんね,1,つまんね
1478973968,今すぐ投稿やめて首でも吊って4ねや,1,4ね
1478958854,死んでしまえ,1,死んで
1478958811,今すぐしね,1,しね
1478873773,なんだこの糞動画！,1,糞
1478868534,釣り兄貴に同情はしないけど自分をウルヴァリンする場合執着がない方が池沼だと思うんですけど（名推理）,1,池沼
1478866783,池沼は一つの物事に異常なほど執着し続けるからね　しょうがないね,1,池沼
1478861626,消えろカス,1,カス
1478853446,偽物　ただの釣り動画,1,偽物
1478835191,釣りしね,1,しね
1478826178,釣り,1,釣り
1478814418,釣りかよ死ね,1,死ね
1478813117,あーころす,1,ころす
1478812895,面白くない上に編集技術のない奴が作った動画,1,面白くない
1478806957,かまってちゃんだなぁ,1,かまってちゃん
1478803268,うるせぇ!,1,うるせ
1478795578,死ね。お前の親泣いてるぞ,1,死ね
1478782978,あ～つまんね,1,つまんね
1478781634,また釣りか、壊れるなあ,1,釣り
1478778405,釣り動画,1,釣り
1478777066,釣り動画かな,1,釣り
1478775503,例の糞やんけ,1,糞
1478775369,レインコート兄貴いい加減にしろ!,1,いい加減にしろ
1478775257,レインコート兄貴の動画は詰まらん（莫の村を作った作者に謝れ！）,1,詰まらん
1478770874,釣りは死ね,1,死ね
1478769978,糞釣りゴミ動画,1,ゴミ
1478872219,雑い,1,雑
1478871961,この台キモいな,1,キモ
1478800480,死んだら？,1,死んだら
1478796478,はーつっかえ(特大ためいき),1,つっかえ
1478796359,雑,1,雑
1478777776,やらせ,1,やらせ
1479973399,サイコパス,1,サイコ
1478805091,常識人だと思ったらサイコパスって奴か,1,サイコ
1478800739,まともなはずのキャラがサイコパス設定デフォになるともう末期なんだなって思うわ,1,サイコ
1478779585,狂ってるｗ,1,狂
1478779168,サイコじゃねーか！,1,サイコ
1492382534,は?ふざけんなよ,1,ふざけんな
1480661641,注：中二病です･･･。,1,中二病
1480661542,シスコン野郎!!!!!!,1,シスコン
1480661462,キモいキモいキモいキモいキモい!!!!!!,1,キモ
1478867988,ガキｗｗｗ,1,ガキ
1481370139,chappyうざいしな。。,1,うざい
1478838745,←その一言でお前が下手だとわかるなｗ,1,下手
1478792736,何がどっかの実況者と被ってたみたいですだぶっ56すぞ,1,ぶっ56
1530278722,↑ファンうるさい！！！！　とか最低！！！,1,最低
1530278704,ファンの奴うるせ～～ ww　とか最低www,1,うるせ
1528272149,じゃあ聞くけど自分がライブとか行ったとき掛け声せぇへんの？うるさいとか言うねんやったら他の動画みとけば？そんなんも考えられないの？文句がガキ並みやで？,1,ガキ
1521951615,ファンうるさい！！ww,1,うるさい
1521943999,もものこえきもい,1,きもい
1521943955,掛け声ださ,1,ださ
1519117839,ファンうるっさ！！！,1,うるっさ
1519117231,TTの日本語ださいとかいたやつ死ね死ね死ね死ね死ね死ね死ね死ね死ね死ね死ね死ね死ね死ね死ね死ね死ね死ね死ね死ね死ね死ね死ね死ね,1,死ね
1519113232,ファンめちゃうるさい!!!!!!,1,うるさい
1514970565,ファンうるさい！！！！,1,うるさい
1514701746,ファンの奴うるせ～～  ww,1,うるせ
1514252905,ファンうるさい,1,うるさい
1512636467,ちかいてうるさい。,1,うるさい
1501152683,↑少女時代バカにすんな。,1,バカ
1501125521,応援してる人の声キモい,1,キモ
1494062842,『カメラ下手かw』っていった人、そんな上から言えるってことは、カメラマンさん？笑　めっちゃガキ…笑,1,ガキ
1494058780,カメラ下手,1,下手
1493471255,ヲタ怖すぎwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww,1,ヲタ
1493471242,ヲタがこわう,1,ヲタ
1479215969,おもろくない,1,おもしろくない
1490946632,人間のクズが,1,クズ
1481352198,影で文句言ってないでさっさと辞めればいいだろオルァン！！,1,辞め
1479108914,カッコいい馬鹿,1,馬鹿
1478864003,レズの屑かこの野郎…,1,屑
1478832064,ホモはせっかち,1,ホモ
1478831607,テスト期間中にこれ書いてるだけで十分バカなんだよなぁ,1,バカ
1478794948,変態ロリコンレズ野獣姉貴はおとなしくしてろ！,1,おとなしくしてろ
1478778841,女の子の日かな？,1,女の子の日
1478749913,変態ロリコン姉貴は帰って、どうぞ（無慈悲）,1,変態
1478745347,あっバカだ,1,バカ
1478728563,殺されてぇかお前ら…,1,殺
1478728437,人間の屑共がこの野郎…,1,屑
1478780761,中央ゴミすぎぃ！？,1,ゴミ
1478731949,この人魚ポンコツすぎんぞ,1,ポンコツ
1478729613,これは人魚に上矢印でも引いてwsチャットでしょ、低ランには通じない,1,低ラン
1478718087,この魚ポンコツやな,1,ポンコツ
1479010884,あくしろよ！！！偽トロ独占市場をつぶしてくれ！！,1,つぶして
1512438394,ボルト戦闘シーンよくないよな、作画かわって,1,よくない
1495900851,黒く塗りつぶした方が見栄えが良くなるところまで描いちゃってるから上手くはない,1,上手くはない
1488636992,←「じゃあお前がやれ」って擁護は馬鹿すぎるからやめてくれ,1,馬鹿
1485668352,こういう奴頭おかしいよな,1,頭おかしい
1480569948,なら自分で描いてネットに載せろ9ず,1,9ず
1479456452,たひね,1,たひね
1497322224,無資格でしょ,1,無資格
1485489946,見えないから無意味ゴミ動画,1,ゴミ
1479135179,なんだこのおばさん！？,1,おばさん
1479135431,変態ロリコン（勘違い）レズ野獣部長ぼろくそ言われてて草萌ゆる（古文）,1,変態
1494063643,↑同意!!皆ガキだからわかってないんだよ笑,1,ガキ
1500744117,カメラへたじゃね,1,へた
1501981715,ＴＴの日本語ダサい,1,ダサ
1501991167,ブス,1,ブス
1502090453,掛け声うるさい！,1,うるさい
1504770964,掛け声うるさい！！,1,うるさい
1505210986,掛け声いらん！！,1,いらん
1505211005,掛け声いらん,1,いらん
1505211024,掛け声いらん！！！,1,いらん
1508048544,男きも,1,きも
1515585275,ファン黙れ,1,黙れ
1517106844,編集下手,1,下手
1517258739,↑ダサいのはわかる↑,1,ダサ
1518526169,うんこ,1,うんこ
1478769996,おっそ,1,おっそ
1483425607,低すぎだろｗ,1,低すぎ
1479073785,うるさいｗｗ,1,うるさい
1479043409,この精神リソース使いまくった直後にくるとはいやらしい,1,いやらしい
1479876892,そうだデブ,1,デブ
1479895280,ハゲw,1,ハゲ
1479895449,ヤローぶっ殺してやらー,1,殺
1478758885,さっさと動画説明文のうんこちゃんを消せ,1,消せ
1478768493,動画消せ,1,消せ
1478778862,4ね,1,4ね
1478859359,何だ乞食動画かよ,1,乞食
1480466483,こいつ腹立つよね,1,腹立つ
1480469021,これは腹立つ,1,腹立つ
1480470498,のけデブでわろた,1,デブ
1531827984,死ね,1,死ね
1478879714,語彙力無振りか,1,語彙力無
1478857068,お、ホモカップルか？,1,ホモ
1485314048,サイコパスじゃねーかｗｗｗｗ,1,サイコパス
1478786138,じゃあ死ね！(辛辣),1,死ね
1478786533,いい加減にしろよ高尾,1,いい加減にしろ
1478914788,キティ害台,1,害
1478953557,いい加減にしろｋｓがｗ,1,ks
1478978886,ひでしね,1,しね
1485628173,ふざけんなーーー,1,ふざけんな
1489225283,うぜえええええええええええ,1,うぜ
1478703097,くせーよ,1,くせ
1478703164,燃えてないからタイトルヤルヲのカスで,1,カス
1478703200,くっさ,1,くっさ
1478703291,でぶおが最近うるさい,1,うるさい
1478703515,スロ動画で今まで見てきた養分群でぶっちぎり一番最低の光景やでコレ,1,最低
1478703971,パチンkｓが憂うなｗ,1,ks
1478703995,民度ゴミすぎる・・・,1,ゴミ
1478704029,ゴミども,1,ゴミ
1478704077,おいてくれって言ったなら店がゴミだな,1,ゴミ
1478707502,店も客も糞ばっかりだな,1,糞
1478707696,糞店,1,糞
1478707867,弱すぎ,1,弱すぎ
1478708191,糞台ってより店しだいかなあ　マド２,1,糞
1478708525,最低,1,最低
1478710009,馬鹿だらけだわな,1,馬鹿
1478710447,クソビッチやん,1,クソビッチ
1478710499,何で最近全部このクソ編集なの？,1,クソ
1478710541,パチンカス,1,カス
1478710554,パチンカスが常識人ぶるなよ,1,カス
1478710736,結果書くなアホ,1,アホ
1478710999,ヤリマンもんじゃ店,1,ヤリマン
1478711575,あほ,1,あほ
1478711744,惰性で見てるけど、この番組全然おもしろくないよな,1,おもしろくない
1478712159,ド田舎すぎるな,1,ド田舎
1478712241,やる気ねぇバカ女共だな,1,バカ女
1478712268,ナメすぎだろバカ女共,1,バカ女
1478712330,頭沸きすぎ,1,頭沸
1478712778,蒲生がいちばんｋｓだけどな,1,ks
1478712812,くそつまんねーよマギ2,1,つまんね
1478713131,鼻クソでキープしろ,1,クソ
1478713352,不適合者の掃き溜め,1,不適合者
1478713373,ヤク中,1,ヤク中
1478713822,こんなの認める店はks,1,ks
1478713842,オワコン,1,オワコン
1478717248,糞みたいな店員だな,1,糞
1478717279,456？どこにそんな要素あったんだバーカ,1,バーカ
1478717534,ざっこお,1,ざっこ
1478717967,しねやかす,1,しね
1478717987,ほんとこいつはカス,1,カス
1478718258,がいじだらけ,1,がいじ
1478718571,糞軍団晒せよ,1,糞
1478724672,超絶ｋｓ店だこれわ,1,ks
1478725258,なんだこのクソ店ｗ,1,クソ
1478726964,並びはクソ,1,クソ
1478727466,なんでこんなクソ編集なん,1,クソ
1478730493,こういうとこの求人って馬鹿でも募集してるからしゃーない,1,馬鹿
1478731790,謎あたりってなんだよ・・・単独だろうがゴミ,1,ゴミ
1478731866,あの「タイミングで座ったからでたんだろうがゴミが,1,ゴミ
1478731975,編集酷いよなここ最近特に,1,酷い
1478732770,だから何でこうなったんだよ編集クソすぎんよ,1,クソすぎ
1478734644,よっわ,1,よっわ
1478738636,ここかっとすんなよクソ編集,1,クソ
1478739766,編集クソになったな,1,クソ
1478745550,編集も打ち手もゴミだな（呆れ）,1,ゴミ
1478745987,編集ほんまクソ過ぎないか,1,クソ過ぎ
1478746013,　むしろクソマズなんだよなぁ・・・・,1,クソ
1478746126,ナイヲのパワハラと無能さが際立ってきた,1,無能
1478746158,典型的な養分の発言,1,典型的
1478747718,ユニバの台なんて全部ゴミだろ,1,ゴミだろ
1478748979,接客舐めてんのかこの女、あー舐めてるからこんな仕事してんのか,1,舐めてんのか
1478749235,バカが多いかも,1,バカ
1478749355,豚うるせーよ,1,豚
1478749504,燃えｋｓすこ、こびドルひで,1,ks
1478749698,汚いデブじゃんwww,1,汚い
1478749752,あの風貌であの声はキモいな,1,キモ
1478762355,ゴミの中のゴミ集団だな,1,ゴミ
1478765187,なんかすげー気持ち悪い,1,気持ち悪い
1478765354,何で当たったかわかんないから面白くない,1,面白くない
1478767434,ただのきもでぶだったか,1,きもでぶ
1478767475,初代エウレカとかごみだろあほ,1,ごみ
1478767653,ごみすぎる,1,ごみ
1478767776,なんでも謎とか言う雑魚ども,1,雑魚
1478769166,価値低そうな女だったし,1,価値低
1478769394,下手糞な編集すんなや・・・,1,下手糞
1478769912,初代もクソだけどな,1,クソ
1478770152,ないおがキモいからやろ,1,キモ
1478789683,理解力ないなら煽んないで黙ってろ,1,黙
1478791633,編集へったくそ,1,へった
1478792405,最悪だな ここ行く客も頭おかしい,1,頭おかしい
1478793994,オワコンホクロ,1,オワコン
1478794371,なんだこいつ,1,なんだこいつ
1478794555,しね,1,しね
1478796928,なにこのゴミ女共終わってんな,1,ゴミ女
1478798064,つまんねー台だなー,1,つまんね
1478798898,これあほほどくるよな,1,あほ
1478830521,やる気ないな、このもんじゃ女,1,もんじゃ女
1478830577,頑張りwwwwたくwwないwww死ねや！！,1,死ね
1478830627,まーん,1,まーん
1478830645,はよ潰せよ,1,潰せ
1478830769,ヤリマンアバズレクソビッチ,1,ビッチ
1478830985,隣みたいにタバコ上げたまま打つ猿消えてくんねーかな,1,猿
1478834242,ごみかとオモタ,1,ごみ
1478769418,動物園キタコレ,1,動物園
1478771594,ゴミ機体乗るやつって本当弱いよな,1,ゴミ
1478771615,gmksの巣窟,1,gm
1478793038,ガイジ,1,ガイジ
1478793179,地雷のガンイージ,1,地雷
1478807046,タマなし野郎が勝てないのは当然,1,タマなし
1478815407,これはロリコン,1,ロリコン
1478815436,ざまぁ,1,ざま
1478816662,ざっこ,1,ざっこ
1478822063,雑魚,1,雑魚
1478836672,レベルひくいなぁ,1,レベルひく
1478863264,前でるとかアホかな？,1,アホ
1478864430,エピオンのE覚マジでウザい,1,ウザ
1478869396,さすがにエアプすぎる。ZZに覚醒貯めさせない動きだっただろ。何見てんだ,1,エアプ
1478948766,被弾しすぎｗ地雷だわ,1,地雷
1478991412,画質わるくね,1,わる
1478991728,脳みそなかったらコメ打てないだろ。ネタでもつまらんよ。,1,つまらん
1478995556,ざこ,1,ざこ
1478999636,雑魚過ぎw,1,雑魚
1479015849,ガンイージザコすぎ,1,ザコ
1479027535,ごっみ,1,ごっみ
1479052644,所詮シャフだからね仕方ないね(レ),1,シャフ
1479282560,30として弱いってだけで20と並べるとかアホか,1,アホ
1480050649,ヘッタクソやなあ,1,ヘッタクソ
1478918421,きも,1,きも
1479062005,コジマ頭悪そう,1,頭悪
1489395698,デブ死んだな,1,デブ
1489396880,ks,1,ks
1489666744,分かるかボケ,1,ボケ
1494435307,マイクは超能力者じゃねえよポンコツ,1,ポンコツ
1516087862,チキンども,1,チキン
1478695454,ぶっさいなー野中,1,ぶっさ
1478700386,振りだっせえ・・・,1,だっせ
1478747827,振り付けダサイ,1,ダサ
1478758910,あのゴミ達を何に使うのだろうか,1,ゴミ
1485427275,つまんね,1,つまんね
1480301071,クソフトバンクを叩き潰せ,1,潰せ
1480311559,問題は一般人がMVNOを使いづらいのが問題。３ダイキャリアを潰せ,1,潰せ
1480355472,下手糞な字やな,1,下手糞
1486986529,総無能,1,無能
1500980908,禿バンク,1,禿
1501155080,マジ無能,1,無能
1502018640,このばばあ,1,ばばあ
1480240565,ゴミだよ,1,ゴミ
1480240634,引くこと覚えろカス（AHGN）,1,カス
1479886462,にどみつまんなくなたったな,1,つまんな
1478770739,ガイジかな？,1,ガイジ
