date,content,type,word
1478757011,ところどころ見苦しい個所がありますすいません；；,nan,nan
1478757040,ここのあっくんヤバい,nan,nan
1478761700,しなのん～！,nan,nan
1478762717,いい！！！,nan,nan
1478762997,大将組とかさいこうやん…,nan,nan
1478763022,後藤くんえろすぎ,nan,nan
1478765267,はぁ〜〜〜〜〜厚きゅん辛抱たまらん……,nan,nan
1478765410,ちょっとこの動画の厚きゅん全体的にやばい堪らん,nan,nan
1478766709,厚きゅんカッコよすぎて咽び泣いてる,nan,nan
1478766754,(昇天),nan,nan
1478781053,←ですね(質感と色気で確信),nan,nan
1478783652,全員佩刀してんのがまたいい,nan,nan
1478784418,8888888888,nan,nan
1478785976,お揃いだけどそれぞれ個性あるのいいよねぇ,nan,nan
1478786204,大将組やばい,nan,nan
1478788561,厚イケメン杉無理,nan,nan
1478788627,2:27 8の厚ヤバイｼﾝｼﾞｬｳ,nan,nan
1478789077,厚君やばい,nan,nan
1478790015,あっくん終始えっちいししなのん可愛すぎだし,nan,nan
1478794410,カメラ見やすい,nan,nan
1478798181,P5感すごい,nan,nan
1478800401,最高…,nan,nan
1478800598,しなのんの黒ホルスター素晴らし…,nan,nan
1478800682,大将組しんど…,nan,nan
1478801537,後藤くんの目が好き,nan,nan
1478801565,ﾋﾟｬｱｱ,nan,nan
1478801678,ここの黒髪コンビの色気,nan,nan
1478801713,後藤くん眼光ギラギラ！,nan,nan
1478801767,しなのんウインク！！,nan,nan
1478801871,後藤；；,nan,nan
1478801887,信濃の太ももめっちゃエロいすき,nan,nan
1478801931,厚の銀目好き,nan,nan
1478801974,信濃くんが終始笑顔なのがとても良い,nan,nan
1478802088,大将組でこの曲見たかった；；ありがとうございます🙏,nan,nan
1478818672,やはり貴方様でしたか！！！圧倒的感謝；；,nan,nan
1478818812,それぞれ見せ場あるの最高かな？？？,nan,nan
1478818903,８８８８８８８８８,nan,nan
1478832658,しっ信濃君のレッグフォルダが黒い…,nan,nan
1478839907,大将組みすきだ～～～～～,nan,nan
1478839944,やげーーーーん,nan,nan
1478843502,厚くんんんんんんんんんんんんんんんんんんんんんんん,nan,nan
1478843512,厚くん天使…,nan,nan
1478843548,厚くんえっちぃ,nan,nan
1478843559,厚くん1番純粋そうで1番エロい,nan,nan
1478843663,国宝様の本気ぱない…,nan,nan
1478843666,あつきゅん,nan,nan
1478843674,厚くんはラスボスだった…,nan,nan
1478843725,←それな,nan,nan
1478844349,´д` ;はああスキ,nan,nan
1478850145,しなのーーん！,nan,nan
1478851079,厚きゅんしんどい…しんどい…,nan,nan
1478855849,88888888888888888,nan,nan
1478865941,信濃、薬研のズボン丈 しんどい…,nan,nan
1478867002,あなた様でしたか！,nan,nan
1478867532,緩急あるけど見やすいカメラ素敵…,nan,nan
1478867696,ktkr,nan,nan
1478867922,88888888888888,nan,nan
1478868082,厚くうううううううん,nan,nan
1478868225,この動画で厚くんのこと好きになった,nan,nan
1478868463,厚くんやばかった,nan,nan
1478872007,888888888888888888888888888888888888,nan,nan
1478884239,こうして見ると後藤くん色合い派手目だよね,nan,nan
1478884398,みんな色白だなあ〜,nan,nan
1478884425,ここやば,nan,nan
1478884916,最近信濃くんが好きすぎて辛い,nan,nan
1478887127,貴方様か…！！,nan,nan
1478908649,ここ息とまる,nan,nan
1478911890,厚沼に落ちそう,nan,nan
1478912745,あっくーーん,nan,nan
1478914445,ごとう♡あつ♡しなのん♡ニキ♡,nan,nan
1478914624,堪りませんな・・・,nan,nan
1478914680,ほんと大将組推せますわ,nan,nan
1478919663,い、生きてるゥ…,nan,nan
1478922116,信濃の腿ほんとすこ,nan,nan
1478925165,薬研カッケェ,nan,nan
1478925183,ニキイイイイイイイイイイイイイイ,nan,nan
1478928648,この弓射ってるみたいなところ好き！,nan,nan
1478932484,因みに信濃は薬研よりさらにズボンの丈短い,nan,nan
1478932634,ここの薬研くんすき,nan,nan
1478932742,大将組って何気に4分の3がレアなんだな,nan,nan
1478932854,ウインクありがとうございます,nan,nan
1478935694,音質をもうちょっと良くしてくれれば……,nan,nan
1478940766,だから厚くんのソックスを黒にするのはアウトだって言ってるじゃ・・・（歓喜）,nan,nan
1478946182,ここのごとくん好き,nan,nan
1478950973,ぺごっぽい背景,nan,nan
1478957671,←ようこそ、まぁ頭まで浸っていってくれ,nan,nan
1478962886,（撃破）,nan,nan
1479018025,カメラめっちゃすき,nan,nan
1479018074,ここのカメラ素敵,nan,nan
1479025002,影の使い方が凄い,nan,nan
1479025033,ｵｰｳ!,nan,nan
1479025089,シンプルなのにセンスが溢れてる,nan,nan
1479025123,ここの信濃くんの凛々しい顔すき,nan,nan
1479026537,ニキイイイイイイイ,nan,nan
1479027605,あっあ厚ーーー！！！,nan,nan
1479028057,はああああ厚君最高,nan,nan
1479028143,ああああああああ厚君んんんんｎ,nan,nan
1479031216,ここが好きすぎる・・・・・,nan,nan
1479033403,ニキのラスボス感たまらん,nan,nan
1479034479,LaLaL危MMDでこの動画が一番好きです,nan,nan
1479035977,肌白すぎてマネキンみたい,nan,nan
1479042033,前回のもよかったけど今回のもいい,nan,nan
1479042178,しなのんの太ももが眩しい,nan,nan
1479044271,ﾝﾝｯ,nan,nan
1479051028,速マイリスした,nan,nan
1479056936,8888888888888888888,nan,nan
1479056948,8888888888888888,nan,nan
1479056953,88888888888888888888,nan,nan
1479056956,8888888888888,nan,nan
1479077188,←そのうち2本は国宝っていうね‥,nan,nan
1479077407,後藤君かっこよかった,nan,nan
1479098672,後藤くんかっこいい…,nan,nan
1479100245,あっくんんん！！！！！ ヤバい！！,nan,nan
1479123465,厚くんしんどい…,nan,nan
1479128516,大将の心が大惨事です,nan,nan
1479166560,アニメの厚とのギャップがやばい//,nan,nan
1479197407,"ン""オッ",nan,nan
1479198229,(破壊),nan,nan
1479198240,ひぇっ,nan,nan
1479202456,大将組でやってくれて嬉しい♪♪,nan,nan
1479202477,信濃(„´∀`„),nan,nan
1479204292,ＭＭＤでの厚君の色気は異常,nan,nan
1479207664,さすがレア短刀の色気....,nan,nan
1479227544,（爆発）,nan,nan
1479227668,アニメの厚は一年前の二次創作に出てくる厚だった,nan,nan
1479284758,もうだめ死んでくる,nan,nan
1479284867,うわしんどい,nan,nan
1479285076,ここからのカメラワークめっちゃ好き,nan,nan
1479289289,質感すげえ,nan,nan
1479290458,美しい,nan,nan
1479295191,厚くんしんどいいいいいいい,nan,nan
1479296628,主の動画の信濃くんが大好き,nan,nan
1479303391,大将組のNE〇S感よ……,nan,nan
1479305550,カメラ好き,nan,nan
1479352339,厚くんだいすき！,nan,nan
1479354206,かっこいい・・・かわいい・・,nan,nan
1479364019,最高でした,nan,nan
1479364636,センスが感じられる,nan,nan
1479364662,この曲のやつで一番好き,nan,nan
1479376220,あっくんんんんんんん,nan,nan
1479376347,大惨事だーーーー！！！,nan,nan
1479381755,８８８８８８８８８８８８８８８８８８８８８８,nan,nan
1479400410,しなのんナイスな太もも,nan,nan
1479449406,急に伸びて有名になるとちょっと嫉妬,nan,nan
1479459653,みな、お覚悟！！！,nan,nan
1479460722,ニキがヤバい,nan,nan
1479461854,heats true,nan,nan
1479464160,厚くんが好きになりました,nan,nan
1479464916,審神者大惨事いいいいいい,nan,nan
1479465020,あっくん沼に落ちるうう,nan,nan
1479465804,そえらん,nan,nan
1479465810,それな,nan,nan
1479471845,大将組しんどい,nan,nan
1479474933,ここえろい,nan,nan
1479476234,ここのしなのんの表情すき,nan,nan
1479477017,審神者の心が組み付かれた,nan,nan
1479480216,88888888888888888888888,nan,nan
1479480413,ここの腰の動きすき,nan,nan
1479480472,レア大将組最高かよ・・・,nan,nan
1479483760,厚くん最高オブ最高,nan,nan
1479483843,なんていうか、理想の大将組だなあ。最高です,nan,nan
1479523365,(⌒ー⌒)ウフフフ…,nan,nan
1479525948,(重傷),nan,nan
1479528296,ソックスの色変えるだけでこの破壊力,nan,nan
1479528538,厚君まじ国宝,nan,nan
1479528594,これは国宝様ですわ・・・・,nan,nan
1479528667,ごとぅー君まじ本当無理,nan,nan
1479528785,元祖大将組が向き合ってるの最高にＳＵＫＩ,nan,nan
1479538679,ハーパンお上品で良き,nan,nan
1479538753,厚は睫毛がエロいと思う,nan,nan
1479541100,888888888888888888888888,nan,nan
1479541105,8888888888888888888888888888,nan,nan
1479549175,アニメの厚と違ってちゃんと格好良いよ厚くん,nan,nan
1479570253,フィギュアみたい,nan,nan
1479578449,曲名なんて読むの？,nan,nan
1479578531,アニメのEDに使って欲しい,nan,nan
1479581542,ぺご分かる,nan,nan
1479581639,背景のショッキングピンクがいいね,nan,nan
1479600802,ここのあっくんの振り好き,nan,nan
1479606275,しなのの身体の線がきれい,nan,nan
1479607089,しなのんのズボン短すぎ…好き…すき…,nan,nan
1479607273,ここの後藤くんのヤンキー座りすき,nan,nan
1479607490,←らららぶ,nan,nan
1479609578,曲名教えてくれてありがとう！,nan,nan
1479620726,どの沼も底なしです…,nan,nan
1479636430,ここの元祖大将組の手の動きめっちゃすき,nan,nan
1479637086,ここが大将組沼か……,nan,nan
1479637231,大将組尊い,nan,nan
1479637282,ｴﾛｲ,nan,nan
1479637676,サビに入るときのカメラすき,nan,nan
1479641619,ステージ変えたりしてないのに飽きないから凄い,nan,nan
1479642096,銀目いいね,nan,nan
1479724442,アニメの厚くんもかわいいけどな,nan,nan
1479724778,ごとうくーん！,nan,nan
1479734197,信濃の太もも綺麗,nan,nan
1479736850,888888888888888,nan,nan
1479736860,888888888888888888,nan,nan
1479736931,888888888888888888888888888888888888888888888888888,nan,nan
1479736945,8888888888888888888888888888888888888888888888888888888888888888888,nan,nan
1479736955,888888888888888888888888888888888,nan,nan
1479748953,大将組推せる,nan,nan
1479750410,カメラほんとすき,nan,nan
1479797197,niki iiiiiii,nan,nan
1479797202,ニキいいいいいいい,nan,nan
1479797280,かっけえ,nan,nan
1479802513,よくある大将組間の薬研贔屓がなくていい,nan,nan
1479816873,ここでアニメの話しないで,nan,nan
1479817144,ハーパンとショーパンが交互になってて見た目のバランスいいね,nan,nan
1479817180,色気やばい…,nan,nan
1479817221,後藤くんここにしてくれてありがとう,nan,nan
1479818025,大将組沼あったかい,nan,nan
1479818213,88888888888888888888888888,nan,nan
1479839277,(脱衣),nan,nan
1479842536,ここめっちゃすき,nan,nan
1479842555,後藤くんほんとイケメン……,nan,nan
1479842677,ここの足ﾄﾝﾄﾝ好き,nan,nan
1479842707,大将組かっこいいなあ〜,nan,nan
1479842786,大将組の中学生感めっちゃすき,nan,nan
1479876066,888888888888888888888888888,nan,nan
1479973347,←ごめんENEOSに見えた,nan,nan
1479979210,しなのんかわええ,nan,nan
1479990497,国宝の本気,nan,nan
1479990551,大将組好きだわ～,nan,nan
1479990580,88888888888,nan,nan
1479990582,88888,nan,nan
1480059608,とあるな,nan,nan
1480070676,日課,nan,nan
1480070856,カメラ楽しい,nan,nan
1480082094,888888888888888888888,nan,nan
1480082427,888888888888,nan,nan
1480082428,8,nan,nan
1480082963,信濃～～～,nan,nan
1480082991,信濃のあざとさ大好き,nan,nan
1480083035,信濃の脚……最高(遺言),nan,nan
1480086411,ウッ,nan,nan
1480095042,←ようこそ、ゆっくりしてけよ,nan,nan
1480136787,衣装の統一感がいいよね,nan,nan
1480169904,本当全員に見せ場あるのいいよね,nan,nan
1480182433,服も性格もみんなバランスいいよなぁ,nan,nan
1480213530,さすが国宝様ですな,nan,nan
1480268253,もう厚しか見えん,nan,nan
1480269663,ここの厚くんめっちゃ好き,nan,nan
1480269697,ここ好き,nan,nan
1480269832,すき,nan,nan
1480269876,大将組推すわ,nan,nan
1480270128,88,nan,nan
1480311588,大将組ほんとバランス良い,nan,nan
1480316604,厚君の黒ハイソはあかん…,nan,nan
1480331398,最高,nan,nan
1480417892,カメラ素敵,nan,nan
1480420427,黒ホルスター……,nan,nan
1480439679,ここの薬研さん好き,nan,nan
1480445595,カメラ気持ちいい,nan,nan
1480445687,大将組はいいぞ,nan,nan
1480472627,アニメの厚くんは子供子供され過ぎてるけど本当は落ち着きのある子だからね,nan,nan
1480496379,しなのん〜,nan,nan
1480496435,後藤くんのゴツめのブーツすき,nan,nan
1480496552,アニメは薬研以外の短刀は幼児化されてるから仕方なし,nan,nan
1480590526,ニキってなんなの,nan,nan
1480590601,ハーパン好き,nan,nan
1480590860,8888888888888888888888,nan,nan
1480591456,ここの後藤くん最高,nan,nan
1480653150,信濃の黒ホルスターと厚の黒ソックスが好きすぎる,nan,nan
1480671173,ああああああああえろい,nan,nan
1480676126,しなのん～～～～～！！(„>∀<„),nan,nan
1480700310,これは国宝ですな,nan,nan
1480718195,8888888888888888888888888888888,nan,nan
1480718198,888888,nan,nan
1480724133,質感好き…,nan,nan
1480752718,うぽつです,nan,nan
1480755777,厚君黒ソックス…だと…,nan,nan
1480765063,信濃のズボン最高,nan,nan
1480765125,この脚の白さが最高,nan,nan
1480765205,信濃くんのおみあしいいいい,nan,nan
1480805521,らららららです,nan,nan
1480833514,厚くんすてき,nan,nan
1480833945,全員に見せ場あってすき,nan,nan
1480833979,（大破）,nan,nan
1480836255,厚君キレイ…,nan,nan
1480852335,サムネホイホイ,nan,nan
1480853076,しなのんのモデルいいね,nan,nan
1480926561,ｱｯやばい,nan,nan
1481028589,この動画のカメラめっちゃ好き,nan,nan
1481084768,←なんであんたが脱ぐんだｗｗｗｗ,nan,nan
1481095664,ニキイイイイイイイイイイイ！！,nan,nan
1481095717,(撃破),nan,nan
1481118547,厚くんすき,nan,nan
1481133326,ほんと大将組すき,nan,nan
1481133437,男らしい顔の厚後藤に中性的な薬研信濃でバランス良い,nan,nan
1481133560,アニメは原作監修してないらしいからしゃーない,nan,nan
1481133711,後藤くんのヤンキー座り最高です,nan,nan
1481147530,しなのんのふとももが太目なのがいい,nan,nan
1481175452,美少年回転寿司,nan,nan
1481185324,やばい,nan,nan
1481185348,もう好き・・,nan,nan
1481185490,大将組推すしかない,nan,nan
1481186636,ここのそれぞれの動きすき,nan,nan
1481199113,ふぁああああああああああああああ,nan,nan
1481199160,にきぃいいいいいいいいいいいうおおおおおおおおお,nan,nan
1481294494,厚くん最高か,nan,nan
1481295380,←誰だ脱いだのｗｗｗｗｗｗ,nan,nan
1481338138,しなのおおおおおおーーーーー！！！,nan,nan
1481338202,信濃ホルスターやばい,nan,nan
1481430511,ほんとカメラすき,nan,nan
1481430919,確かに薬研くん以外レア刀だね,nan,nan
1481451381,狙ってないエロさが厚の魅力（純粋かわいい）,nan,nan
1481451509,"ん”ン""ｯ”",nan,nan
1481451528,後藤ちゃん最高,nan,nan
1481467392,レア大将組尊い‥,nan,nan
1481624230,色合いの渋い厚薬研とカラフルで派手な信濃後藤のバランスの良さ,nan,nan
1481702538,あっくんやばい…やばい…,nan,nan
1481711632,後藤は国宝なのよく忘れられるところがかわいい,nan,nan
1481718149,ここのハーパン組の背中合わせ感すてき,nan,nan
1481817487,好き,nan,nan
1481817505,死んだ,nan,nan
1481819183,厚くんの狙ってないエロさ堪らん,nan,nan
1481819220,大将組好きすぎて苦しい,nan,nan
1481820988,厚くんの色気はほんと沼,nan,nan
1481898019,しなのすき,nan,nan
1481904666,後藤くんすこ,nan,nan
1481958333,コメントにしか目がいかないwwwwww,nan,nan
1481974625,あっくん黒靴下かよ……最高,nan,nan
1481974855,あっくん本当に色気やべえな！,nan,nan
1482052222,アツの黒ハイソ気づいたけどシナノんの黒ホルスター気づかなかった。めっちゃ自然,nan,nan
1482139125,見せ場平等にあるっていいよね……泣,nan,nan
1482139234,アニメ厚くんは顔そっくりの別人さ！,nan,nan
1482213322,しなのんー！,nan,nan
1482213370,ニキイイイイイイイイイイイイイイイイイイイイイイイイイイイイイイイイ！！,nan,nan
1482213404,しなのん～～～～～～～～！！,nan,nan
1482213457,厚くんの黒ソックスやばい！,nan,nan
1482213594,(撃破)ウッ…(吐血),nan,nan
1482213637,(吐血),nan,nan
1482213667,大惨事…！(重傷),nan,nan
1482213726,888888888888888888888888888888888888888888888888888888888888,nan,nan
1482334113,8888,nan,nan
1482334121,8888888888888888888888888888888888888,nan,nan
1482461712,花丸は厚に限らずみんなゲームとは別人だったしなあ……,nan,nan
1482507258,大将組まじ癒し,nan,nan
1482675590,888888888,nan,nan
1482675636,大将組なんとなく少年探偵団感ある,nan,nan
1482827241,レア大将組まじすこ,nan,nan
1482849944,ひぃ,nan,nan
1482858491,ニキ(),nan,nan
1482880023,←だから揃いづらくて辛いんだよね…,nan,nan
1482889661,厚くん後藤くん靴の色も黒くなってるのいい,nan,nan
1482933544,あっくんの膝尊いです……,nan,nan
1483010676,←ニキは、アニキからきてるらしいよ,nan,nan
1483010837,みんな好き！,nan,nan
1483010908,しなのーーーーーーー,nan,nan
1483010926,しなの様ああああああああああああああああああ,nan,nan
1483010968,後藤くんカッコいい！,nan,nan
1483011268,大将組はいろいろバランス良すぎ,nan,nan
1483011344,大将沼はいいぞ,nan,nan
1483023400,厚くん目鋭いかっこいい,nan,nan
1483111428,ニキラスボスすぎてwwwwww,nan,nan
1483111499,しなのんの髪色よすぎ,nan,nan
1483159901,ニキはなんＪ用語でしょ 好きなキャラに使いたくないわ,nan,nan
1483159964,ニキ(笑),nan,nan
1483245084,アニメの影響で薬研贔屓の大将組押しが減ってる？,nan,nan
1483326967,ニキってwwwキモ,nan,nan
1483539728,忘れてないよ〜後藤くんすき,nan,nan
1483621895,沼にはまった,nan,nan
1483621930,88888888888888888888888888888888888888888888888888,nan,nan
1483660464,後藤くん合いすぎか～！？,nan,nan
1483685899,しなのー,nan,nan
1483685916,肌白い…ぐは,nan,nan
1483685948,太ももまぶしい,nan,nan
1483685959,しなのの太ももいつまでも見ていられる,nan,nan
1483685985,カメラワーク最高です,nan,nan
1483686076,これは沼りますわ…,nan,nan
1483701921,ニキやべえwwwwwwwwww,nan,nan
1483701999,厚くんがいつも以上に男らしいぞ,nan,nan
1483787521,後藤くんの煽りいただきました,nan,nan
1483794598,大将組は推すしかない,nan,nan
1483839750,後藤くぅぅぅん,nan,nan
1483839784,信濃の太もも素晴らしい,nan,nan
1483839882,ここの後藤くん大好き,nan,nan
1483839917,大将組ほんと沼,nan,nan
1483861023,やげにき…？ ニキいいいいいいいいいいいいい,nan,nan
1483867303,他３人に比べて若干ムチっとしてる信濃くんの,nan,nan
1483867333,太ももまじ宇宙,nan,nan
1483927819,←アニメのEDになったら色気やばすぎていくら命あっても足りんぞwwwwww,nan,nan
1483949377,gj!,nan,nan
1484143103,睫毛素晴らしいよね,nan,nan
1484480200,oh…,nan,nan
1484725546,(死),nan,nan
1484730015,信濃MMDもっと増えてほしい～～,nan,nan
1484814249,ここの厚くんかっこよすぎる,nan,nan
1484933542,国宝組の男の子っぽさが好きだー！,nan,nan
1484968558,←ココロ満タンだわ,nan,nan
1484988527,あっくん～～～～～!!!!,nan,nan
1485054766,あっくんんんんんんんんん,nan,nan
1485246018,これがギャップ萌えか,nan,nan
1485252368,ごとくん愛してるぞ〜！！,nan,nan
1485580518,←それコスモ石油ｗ,nan,nan
1485596008,しなのんアカン…,nan,nan
1485596112,信濃ホント魅惑の太もも,nan,nan
1485664575,皆レア大将組推そう,nan,nan
1485665148,後藤かっけぇぇぇぇぇぇぇぇぇぇｌ,nan,nan
1485665217,イケメンすぎ・・・・・,nan,nan
1485665348,ごとーくんサイコー,nan,nan
1485759052,大惨事ですけしからん,nan,nan
1485919134,←さすがに草,nan,nan
1486251389,しなのんめちゃくちゃ可愛い...,nan,nan
1486301945,ごとくんすきだ,nan,nan
1486322338,信濃のふとももすげえな,nan,nan
1486377472,後藤君しかみてないよまったく...,nan,nan
1486478950,もう大将組好きすぎて,nan,nan
1486643938,ENEOS→ココロ満タン→コスモ石油の流れほんとすこニコりたい,nan,nan
1486697641,ここ薬研がガニ股なのすごい好き,nan,nan
1486697920,はああ～～～後藤くん似合いすぎかよ…,nan,nan
1486698293,ここのしなのんのシルエット大好き…,nan,nan
1486713107,あつーーー！！,nan,nan
1486713117,ごとくーん！！,nan,nan
1486713145,ここのしなのん可愛すぎ,nan,nan
1486713184,あざとかわいいー,nan,nan
1486713217,国宝組の上品さ好き,nan,nan
1486713254,しなのんの太もも・・・,nan,nan
1486713301,（重傷）,nan,nan
1486713315,ごとくん；；,nan,nan
1486713345,何回見ても最高,nan,nan
1486724159,厚くんはワイの婿,nan,nan
1486724268,厚くんのおみ足素敵,nan,nan
1486724366,花丸のキャラ崩壊な,nan,nan
1486803053,厚くん尊すぎ…えっちい…,nan,nan
1486803072,厚くんの色気,nan,nan
1487051068,大将組ほど心地よい沼はない,nan,nan
1487185624,888888888888888888888888888888888888888888888888888888888888888888888888888,nan,nan
1487372004,コメントが大惨事,nan,nan
1487377802,薬研って病的に足細いな…ちょっと怖い,nan,nan
1487385852,薬研厨は本当にいらない,nan,nan
1487403772,やばいい,nan,nan
1487403887,厚くんかっこいいいい,nan,nan
1487474818,レア大将組はマジ天使,nan,nan
1487474957,(轟沈),nan,nan
1487746139,ここの後藤の一瞬の顔やべえ,nan,nan
1487830466,ごとおおおおおおおおおおおおおおおおおお,nan,nan
1487918093,厚くん大好き,nan,nan
1487918141,厚くん黒ソックスだ！,nan,nan
1487918202,薬研くん贔屓がなくて嬉しい,nan,nan
1487918251,花丸は動くpixivだろwww,nan,nan
1487918515,レア大将組すき,nan,nan
1487918738,←服は脱ぐなwww,nan,nan
1487939453,ひい厚くん可愛い,nan,nan
1488130888,生まれ変わったら、いち兄になるんだ,nan,nan
1488216439,しなのんしゅき・・・,nan,nan
1488376791,コメントが面白すぎてよw,nan,nan
1488379742,なんのためのとあるだよ…餓鬼,nan,nan
1488380645,とてもいい動画でしたが、薬研くん推しとしてはしんどいコメ欄でした。,nan,nan
1488418639,ハーパン可愛い,nan,nan
1488441003,コスモ石油ｗｗｗｗくっそｗｗｗｗｗ,nan,nan
1488451722,沼った,nan,nan
1488502203,後藤沼深すぎる,nan,nan
1488502247,レア大将組えろい,nan,nan
1488543339,薬研ニキって言おうとしたら自然にアが入る,nan,nan
1488548893,ニキイイイイイイイイイイイイイイイイイイイイイイイイ,nan,nan
1488649146,ニキ…,nan,nan
1488649203,ここのニキがとてつもなく色っぽい,nan,nan
1488649297,足がまぶしい!!!,nan,nan
1488677654,88888888888888888888888888888888888,nan,nan
1488677668,8888888888888888888888888888888888888888888888888888,nan,nan
1488787802,←とある本丸はキャラを粗末に扱っていい免罪符じゃねえんだよ,nan,nan
1488851041,しんどいコメ欄って今までそっちがしてたことじゃん何言ってんの,nan,nan
1488892825,柄まで通ったぞ柄まで通ったぞ柄まで通ったぞ柄まで通ったぞ柄まで通ったぞ柄まで通ったぞ柄まで通ったぞ,nan,nan
1488959464,はいはい、喧嘩しないの,nan,nan
1489026280,しなのーーーーーーーー,nan,nan
1489031459,あつぎゅん；；；；；；；；；；,nan,nan
1489104743,←コメント表示しなければよいのでは…？,nan,nan
1489202691,信濃くんがいる…!,nan,nan
1489210587,今まで他キャラディスってたくせに何言ってんのwwwwwwww,nan,nan
1489211812,←それでも薬研には罪はない,nan,nan
1489221470,←見るのしんどいなら消せば良いのでは…,nan,nan
1489322925,黒髪銀目最高,nan,nan
1489369083,しなのおおおお,nan,nan
1489369141,ここの厚みな,nan,nan
1489369176,レア大将組天使かよ.....,nan,nan
1489369311,厨がいなくてうれしい;;,nan,nan
1489369517,一部の薬研厨がクソだからこうなってる,nan,nan
1489369556,薬研も被害者だろ,nan,nan
1489369584,ただいま,nan,nan
1489369853,配役わかってるじゃないか,nan,nan
1489370007,←減ってくれているのならうれしい,nan,nan
1489388479,見入ってた……最高です……,nan,nan
1489388500,本当に大将組沼から抜け出せない……,nan,nan
1489400581,花丸薬研を勘違いした厨がいて草生える,nan,nan
1489401632,←いつから薬研がかっこいいと錯覚していた?,nan,nan
1489468388,厚くんカッコイイーーーーーー,nan,nan
1489468467,厚くん最高だよ〜♡,nan,nan
1489471475,厚くん黒ソックスじゃん...┏┛墓┗┓,nan,nan
1489471485,厚〜♡,nan,nan
1489471613,花丸なんてなかった、いいね？,nan,nan
1489471635,厚くん最高！！！,nan,nan
1489471710,コメントＮＧにすればいいだけじゃんwww,nan,nan
1489527343,（着衣）,nan,nan
1489543768,黒白のとこ通るコメントが動いて見えるw,nan,nan
1489547210,厚くんんんんんん,nan,nan
1489547230,厚くんの黒靴下♡,nan,nan
1489547272,厚くんエロい...,nan,nan
1489547346,(死亡),nan,nan
