date,content,type,word
1478800739,まともなはずのキャラがサイコパス設定デフォになるともう末期なんだなって思うわ,1,サイコ
1478709236,絵に描いたようなBITCH,1,BITCH
1478838462,ごみかよ,1,ごみ
1478731975,編集酷いよなここ最近特に,1,酷い
1478748979,接客舐めてんのかこの女、あー舐めてるからこんな仕事してんのか,1,舐めてんのか
1478830985,隣みたいにタバコ上げたまま打つ猿消えてくんねーかな,1,猿
1478765206,本当にクソみたいな立ち回り,1,クソ
1478708543,ｶｽども,1,ｶｽ
1478785918,やるおネタばれやめろや死ね,1,死ね
1478702832,ひでーな,1,ひで
1478765187,なんかすげー気持ち悪い,1,気持ち悪い
1478710499,何で最近全部このクソ編集なの？,1,クソ
1478775503,例の糞やんけ,1,糞
1478775603,気持ち悪い女,1,気持ち悪い女
1518441392,下手すぎ,1,下手すぎ
1511606989,まじざけんな,1,ざけんな
1478717987,ほんとこいつはカス,1,カス
1479043409,この精神リソース使いまくった直後にくるとはいやらしい,1,いやらしい
1501155080,マジ無能,1,無能
1478690942,中将なのになにいってんだごみ,1,ごみ
1478732770,だから何でこうなったんだよ編集クソすぎんよ,1,クソすぎ
1478703291,でぶおが最近うるさい,1,うるさい
1478975670,まあ不細工二人やからつまらんのよ!,1,不細工
1478703164,燃えてないからタイトルヤルヲのカスで,1,カス
1478879714,語彙力無振りか,1,語彙力無
1478814418,釣りかよ死ね,1,死ね
1478708960,くそみせｗ,1,くそ
1478751559,きたない,1,きたない
1479215969,おもろくない,1,おもしろくない
1479454404,は？店が指示出してんの？アホちゃう？,1,アホ
1478769978,糞釣りゴミ動画,1,ゴミ
1478773135,気持ち悪…,1,気持ち悪
1503492829,自分を強者だと思ってる勘違い野郎,1,野郎
1478728563,殺されてぇかお前ら…,1,殺
1478749913,変態ロリコン姉貴は帰って、どうぞ（無慈悲）,1,変態
1515585275,ファン黙れ,1,黙れ
1478712778,蒲生がいちばんｋｓだけどな,1,ks
1479015849,ガンイージザコすぎ,1,ザコ
1478746013,　むしろクソマズなんだよなぁ・・・・,1,クソ
1478926997,うぜぇw,1,うぜ
1478778841,女の子の日かな？,1,女の子の日
1478834242,ごみかとオモタ,1,ごみ
1478775257,レインコート兄貴の動画は詰まらん（莫の村を作った作者に謝れ！）,1,詰まらん
1478861626,消えろカス,1,カス
1478830769,ヤリマンアバズレクソビッチ,1,ビッチ
1481352198,影で文句言ってないでさっさと辞めればいいだろオルァン！！,1,辞め
1478859359,何だ乞食動画かよ,1,乞食
1478999636,雑魚過ぎw,1,雑魚
1526739740,文脈を読み取る力が弱いなコジマ,1,弱い
1486986529,総無能,1,無能
1528272149,じゃあ聞くけど自分がライブとか行ったとき掛け声せぇへんの？うるさいとか言うねんやったら他の動画みとけば？そんなんも考えられないの？文句がガキ並みやで？,1,ガキ
1478767653,ごみすぎる,1,ごみ
1478708656,ないおがつまらないのが原因,1,つまらない
1478778579,ゴミみたいな店だな絶対行かないわこんな店,1,ゴミ
1530278722,↑ファンうるさい！！！！　とか最低！！！,1,最低
1478718258,がいじだらけ,1,がいじ
1480470498,のけデブでわろた,1,デブ
1478991728,脳みそなかったらコメ打てないだろ。ネタでもつまらんよ。,1,つまらん
1478726964,並びはクソ,1,クソ
1478709215,なにこのクソ店,1,クソ
1478779585,狂ってるｗ,1,狂
1478785812,さすが柏、ゴミだなw,1,ゴミ
1478868534,釣り兄貴に同情はしないけど自分をウルヴァリンする場合執着がない方が池沼だと思うんですけど（名推理）,1,池沼
1478777776,やらせ,1,やらせ
1478702486,なんじゃこりゃ　ひでー店だな,1,ひで
1518526169,うんこ,1,うんこ
1478815407,これはロリコン,1,ロリコン
1478791633,編集へったくそ,1,へった
1478816662,ざっこ,1,ざっこ
1478778405,釣り動画,1,釣り
1494058780,カメラ下手,1,下手
1478739766,編集クソになったな,1,クソ
1478707146,ひでぇ店だな,1,ひで
1478800480,死んだら？,1,死んだら
1478864430,エピオンのE覚マジでウザい,1,ウザ
1478779168,サイコじゃねーか！,1,サイコ
1478793994,オワコンホクロ,1,オワコン
1478767462,通信つまんな,1,つまんな
1501991167,ブス,1,ブス
1478751636,ゴミ台よ,1,ゴミ
1478792405,最悪だな ここ行く客も頭おかしい,1,頭おかしい
1489225283,うぜえええええええええええ,1,うぜ
1478703995,民度ゴミすぎる・・・,1,ゴミ
1480301071,クソフトバンクを叩き潰せ,1,潰せ
1478710009,馬鹿だらけだわな,1,馬鹿
1494435307,マイクは超能力者じゃねえよポンコツ,1,ポンコツ
1512438394,ボルト戦闘シーンよくないよな、作画かわって,1,よくない
1478776851,ハゲ隠し,1,ハゲ
1478768493,動画消せ,1,消せ
1478707193,無法ゴミ,1,ゴミ
1478713373,ヤク中,1,ヤク中
1478767434,ただのきもでぶだったか,1,きもでぶ
1478780085,ダイジェストはっかで動画みる意味ないわ,1,意味ない
1478749235,バカが多いかも,1,バカ
1478745550,編集も打ち手もゴミだな（呆れ）,1,ゴミ
