,content,type,word
59,小学生がいるな・・・,2,-1.0
60,自分の方がうまいというそんな玄人さんは見なくていいんだぜ？,2,-1.0
61,己が魔羅で尻をするということわざがあってな,2,-1.0
62,セーフガードの職員かな？（ＢＬＡＭＥ！並感）,2,-1.0
63,カメラマンのせいでしょ!？違うかな！,2,-1.0
64,もう動画あげないんですかね？v・。・v,2,-1.0
65,そりゃただ勝つだけなら凡人だろう,2,-1.0
66,これＮＡＱさんのひき弱いんだよね？実際は当たるよね？,2,-1.0
67,これはガバガバですわ,2,-1.0
68,これは一人プレイですか,2,-1.0
69,幸せそうでなにより,2,-1.0
70,武器は良いけど本人のレベルが低い的な,2,-1.0
71,マイクオンかな？,2,-1.0
72,皆よくこんな奴に従うね,2,-1.0
73,元気そうで何より,2,-1.0
74,GJだろ、常識的に考えて,2,-1.0
75,選択肢にまともなのがないんですがそれは,2,-1.0
76,関西だとこれが普通だからなぁ・・・,2,-1.0
77,病院行け！,2,-1.0
78,一人でレースしてるのかな？,2,-1.0
79,相手の手札見ながらは流石になぁ………,2,-1.0
80,ブレイクコアかな？,2,-1.0
81,1番難しい(小学校の理科レベル),2,-1.0
82,だから暇なんだろうな,2,-1.0
83,糞真面目な奴が一番損するってそれ一,2,-1.0
84,死にたがりか,2,-1.0
85,何も買わずにイートインコーナーを利用できる人って、すごいよね。 きっと、大らかに育ててもらったんだね。,2,-1.0
86,売名してこの再生数、さすがっす＾＾,2,-1.0
87,さっきなんのスイッチだろって言ってたくせに,2,-1.0
88,殺人者にも愛情深いですよ。,2,-1.0
89,ファン、空気読め,2,-1.0
90,いつものさくや,2,-1.0
91,どうせサーベルなんぞつかわん,2,-1.0
92,だれでもよけられそうｗｗｗ,2,-1.0
93,暗殺者っていっても、どこぞの伝説の暗殺者()みたいなものいるしなぁ,2,-1.0
94,最近並ぶ事皆無になったからこれが普通なのか,2,-1.0
95,白羽の矢は刺さるものではなく立つ物じゃ。歴史より先に日本語の勉強が必要なのじゃ,2,-1.0
96,自称日系,2,-1.0
97,お前らが生きてること自体ミスみたいなもんなのによく人のミス叩けるな,2,-1.0
98,ゆってないから滲み出るくっそ哀れな知能指数恥ずかしくないんか？,2,-1.0
99,初心者なんだろ（適当）,2,-1.0
100,下手なUTAUよりも歌詞が聞き取れる,2,-1.0
101,服前回とおなじだけどオシャレだね,2,-1.0
102,掛け声いらんわ,2,-1.0
103,←そんなくっさいセリフ言って恥ずかしくないの？,2,-1.0
104,すげえ店だなｗ,2,-1.0
105,隠れがちのクソキャラくんオッスオッス,2,-1.0
106,いい性格してる,2,-1.0
107,削減するとか言い出した鳩ポッポがおかしいだけのはなし,2,-1.0
108,さすが先輩,2,-1.0
109,工場が海外に移転しただけ,2,-1.0
110,いつもの,2,-1.0
111,あわよくば有名になりたいとでも思ってんの？,2,-1.0
112,全部人形劇とでも言う気か？,2,-1.0
113, そういえば明智白髪だけど歳なの？,2,-1.0
114,コロナは日本人の考えを改め、諸外国の考え方を学べる良い教材になりましたね,2,-1.0
115,さすが進学クラスｗ,2,-1.0
116,単純でうらやましい,2,-1.0
117,関係ない実況者の名前出すの寒いなぁ...,2,-1.0
118,再生数どうされたんですか？事故ですか？,2,-1.0
119,相手の手札見ながらは流石になぁ・・・,2,-1.0
120,小学生ですか？,2,-1.0
121,ファン多くて当然でしょ笑　それに、こんぐらい声かけないとライブにならないよ？？,2,-1.0
122,中学レベルの知識があればわかるだろうに・・,2,-1.0
123,内政で興奮する変態のイメージが強いけどそれニコニコのできる夫だわ,2,-1.0
124,KENのセミナーによく顔出してる奴だろ 全然気持ち良さ伝わらんけど,2,-1.0
125,薔薇族に失礼,2,-1.0
126,ファンやば!　←それな,2,-1.0
127,淫夢もこんなのばっかになったね,2,-1.0
128,普通に歩く変態,2,-1.0
129,残念なメイドだなぁ,2,-1.0
130,ジオングがミニマムサイズの時点でお察し,2,-1.0
131,高価格の端末を無料かのように契約させるからこうなる,2,-1.0
132,売名したのに有名になれなかった雑魚ってマジ？,2,-1.0
133,調べて面白いと思えるわけがないだろこいつらの頭で,2,-1.0
134,ちょいちょい神格化しすぎな奴いんな,2,-1.0
135,いつの時代の話なんですかねぇそれ,2,-1.0
136,画質悪すぎ。初心者かな？,2,-1.0
137,語彙力,2,-1.0
138,このシリーズはいくら貰ってやられてるんですか？,2,-1.0
139,YouTubeみたら喋り方も商材もケンの真似しててワロタ,2,-1.0
140,あほが・・・・,2,-1.0
141,聞いてる分にはオシャレだけど実際は・・・,2,-1.0
142,病院行け,2,-1.0
143,ここだけはうまいな,2,-1.0
144,スペックだけは良い,2,-1.0
145,↑何で？応援してるんだよ？掛け声うるさい　とか　掛け声いらない　とか最低すぎw,2,-1.0
146,ボイスドラマのくせに一切声使われないとか恥ずかしくないの？,2,-1.0
147,市場の荒波を掻い潜ってきた企業に民主主義政府はなんもできんよ。企業も国民なんだし,2,-1.0
148,顔かわった？,2,-1.0
149,タイムアタックかな？,2,-1.0
150,うまく並べん幼稚園生みたいww,2,-1.0
151,意味のないこだわりは捨てたほうが身軽になっていいよ。,2,-1.0
152,幼稚園だ...,2,-1.0
153,さっきニキの内番の袖出したときにひっかけたのかな？,2,-1.0
154,生真面目な人は順路で戻るね,2,-1.0
155,左端のはイタリア編に出てきた奴らかな？,2,-1.0
156,演舞かな？,2,-1.0
157,新鮮すぎる,2,-1.0
158,ある意味正しい姿ですね,2,-1.0
159,よく考えるとホモで釣るというのもおかしな話だ,2,-1.0
160,観光ツアーかな？,2,-1.0
161,声かけがないと、困ると思うよ？笑,2,-1.0
162,イケメンなら対応が違うんだろな,2,-1.0
163,帰国子女かな？,2,-1.0
164,土下座はまだですか？ありえないおばさま,2,-1.0
165,ダメンズかな？,2,-1.0
166,うーん、これはギアーズ幼稚園児ｗ,2,-1.0
167,幼稚園みたいwww,2,-1.0
168,容赦ないマジレスといいまわしで草,2,-1.0
169,貴様何にもしてないくせにｗｗｗｗｗｗ,2,-1.0
170,消費者に騙して不利益生じさせまくってるのによく言うよ,2,-1.0
171,アメリカ人の開き直りっぷりは異常,2,-1.0
172,おもろいのはおもろいんやけどね,2,-1.0
173,どこが可愛いのか…,2,-1.0
174,むしろ利用料金値上がったのに還元？,2,-1.0
175,見た目だけはふさふさやった,2,-1.0
176,実際詐欺みたいなもんだからええやろ,2,-1.0
177,ある程度いろんな絵を見ててもらわないと説明してあげることすら出来ないんだよなあ,2,-1.0
178,韓国みたいな歌だな・・,2,-1.0
179,で、考える頭無いから爆発オチっていう安直なネタしかでてこない。,2,-1.0
180,相手の手札見ながらは流石になぁ……,2,-1.0
181,楽しいけど…,2,-1.0
182,比較的静かだね,2,-1.0
183,山椒魚かな？,2,-1.0
184,逃げるトカゲを騙し討ちのように近付いて倒すのが王の儀式なんですね・・・,2,-1.0
185,いい服のセンスしてますね,2,-1.0
186,金田一は子供向けなのかな？,2,-1.0
187,我慢して持ってたら助かってたのに・・・,2,-1.0
188,いつものホラー粘着おじさんじゃないか、呆れるなぁ,2,-1.0
189,だめだこりゃ,2,-1.0
190,おもしろいのに,2,-1.0
191,人の作品に頼るのか,2,-1.0
192,アメリカ国民かな？,2,-1.0
193,明智が鼻で笑うレベルのトリック,2,-1.0
194,前奏長いし、ダレてる。再構築っつーかグチャグチャにしただけって感じ,2,-1.0
195,中には５歳児かな？,2,-1.0
196,音楽が流れるだけ,2,-1.0
197,スト子はエンターテイナーだな,2,-1.0
198,あなたの服のセンスって流行に流されずに個性的ですね。,2,-1.0
199,声きれいですね,2,-1.0
200,この人ほんとにクスリやってない？,2,-1.0
201,これはどちらさんの放送？,2,-1.0
202,まるで安い怪獣番組でも見ているかのようだった。,2,-1.0
203,凡百の屑は全員パパパッと殺して…オワリッ！,2,-1.0
204,犯人の頭がいいことだけは分かった,2,-1.0
205,はいはいｗ,2,-1.0
206,掛け声いらん！！！！！,2,-1.0
207,うみこってクレー射撃とかやって・・・。あ！賃貸物件じゃ所持許可出ないな！,2,-1.0
208,よくある事自体問題だと思うんですが・・・半島じゃあるまいし・・・,2,-1.0
209,D．屋上で刃傷沙汰を起こす,2,-1.0
210,自称名人まじカッコよくないからコメしないでくれw,2,-1.0
211,ソロプレイかな？,2,-1.0
212,やめりゃいいじゃんw,2,-1.0
213,よかったな、お前の思い通りになって...,2,-1.0
214,動きぎこちないな,2,-1.0
215,BGMのセンス皆無なのはもこう意識してるん？,2,-1.0
216,相手の手札見ながらはさすがになぁ……,2,-1.0
217,相手の手札みながらはさすがになぁ…,2,-1.0
218,お金でももらってんの？,2,-1.0
219,IQ50くらいしかなさそう,2,-1.0
220,弱いだけの人間に魅力があるとでも？,2,-1.0
221,どこも置いてなさそうな台だな,2,-1.0
222,日本人だったらいいのにな,2,-1.0
223,さすが自称バランサー様やで,2,-1.0
224,ゴッドの前半の暴れっぷりは気持ちよかった,2,-1.0
225,下手くそ二人が仲良く脱落して僕満足！,2,-1.0
226,ロリコンレズ野獣先輩姉貴は何色でこめんとしたらいいんですかね？,2,-1.0
227,無礼者かな？,2,-1.0
228,あなたのアイデアが認められるなんて、会社の役員も勇気がありますね。,2,-1.0
229,向こうも弱くはないはずなんだけどなぁ…,2,-1.0
230,久しぶりにマイリス多い,2,-1.0
231,主人公だから仕方ない,2,-1.0
232,いいたいだけだろ,2,-1.0
233,ここの従業員どうしょうもねぇな,2,-1.0
234,誰だよとかエアプ丸出しで草　恥ずかしくないの？,2,-1.0
235,また君かぁ、やめたら？まだ投稿してる人の作品を釣りに使うの,2,-1.0
236,あなたが時間より遅れてきてくれたからじっくりと考え事ができました。,2,-1.0
237,臨時休校すれば鎖国もすれば？,2,-1.0
238,恥を見に来ました,2,-1.0
239,まぁ、２０歳児さんですし。,2,-1.0
240,何で皆、文句ばっかりいうの？？あきれるー笑,2,-1.0
241,今週刊で描いてる人で総合力で凄い人って全然いないな。月刊なら幸村誠とかいるんだけど,2,-1.0
242,たのしそうだな,2,-1.0
243,誰でも分かるんだよなぁ･･･,2,-1.0
244,この前の怪文書と大違いっすね…,2,-1.0
245,演出はいいんだよなぁ,2,-1.0
246,お笑い芸人かな?,2,-1.0
247,マスク２枚ありがとうございます,2,-1.0
248,口パクやめろ、ちゃんと歌え,2,-1.0
249,これ勝つ気ねーだろ,2,-1.0
0,自力でとか普通に倒せたとかいってる人わろす,2,
1,まあ普通はアワーグラス20個集めないけどな,2,
2,いや、ノーマルなら普通にいけない？,2,
3,菅野ジャズ嫌いなのにね,2,
4,手拍子が自分も他人も聴くことに邪魔になってることに気づいてくれ･･･頼むから･･･,2,
5,ジャズきらいなくせにコレって,2,
6,ミュージシャンにとって、ライブ中に素人に手拍子されると、本当に困る,2,
7,これは、JAZZじゃない。劇中はJAZZ多いけど。,2,
8,踊りじゃねーって、ゆとりはこれだから・・・,2,
9,手拍子ごときにぐだぐだ言う奴はプロでは無いなｗ,2,
10,手拍子されると嬉しいけど邪魔,2,
11,どっちも原作知ってる必要あるからのびないんだろうな～,2,
12,これはいいなｗｗ,2,
13,最後は好き,2,
14,黒コメはもうちょっとストーカーっぽい黒さの方が楽しいな。怖いけど愛がある、みたいな。,2,
15,評価はされていると思うが 如何せんジェネレーションギャップが･･･,2,
16,画質が低いのがちょっとつらい,2,
17,元の歌詞がわかればもっと楽しめるかも,2,
18,これは微妙だろ　どっちも好きだけど,2,
19,大体命命っていうけどさ…そういう言い方も実質責任逃れなんだよな。只単に命があって何？無理やり生かされてて何？,2,
20,生きてる証って何？心だろ？大事なのは心じゃないのか？否応無しの生き様だの根拠無いハッピーエンド像だのンな事で命が語れるか,2,
21,今の開発費と3Dに偏ったゲームより断然いいよなぁ,2,
22,FFの展開とほぼ同じじゃん,2,
23,強くてﾆｭｰあるから全部見るの楽だろ,2,
24,BGM無しで撮った後別の動画の音声と合成編集してるね、仲間既に全滅済み,2,
25,まだイージーとか言ってるやつが居るのか,2,
26,画質がな～,2,
27,可愛いのはわかるが、結局何がどうなんだ？,2,
28,確かにやよいっぽくない,2,
29,おいおい、英語の歌詞ぐらいくちんと歌っるようになってからやれよ。ギター兄ちゃんはこれだからいかん。,2,
30,これは美しい,2,
31,映像より音楽のがすごいと思う,2,
32,無理やり綺麗にまとめるなよ,2,
33,この手の出で完結してるのは珍しい,2,
34,いやー良くまとまってるよ,2,
35,かっこいいのか！？？,2,
36,・・・・・・・・あれ、要するにドラえもんたちのせい？,2,
37,いちいち元ネタ教えてくれなくてもいいよ,2,
38,いい画像ですね,2,
39,俺死にたくなってきた･･･,2,
40,みんなおかしいよ、俺は癒されるよ,2,
41,なぜfullもこのテンポでいかなかったのか,2,
42,すごく・・・最後に相応しいです,2,
43,今やればもう少し流行ってたかもなあ・・・,2,
44,俺はスゲー好きだったんだけど周りのやつはなんかダメだって言われたわ,2,
45,俺も友達に同じこと言われたわ･･･,2,
46,好きだったんだけどグダグダだったんだよなあ,2,
47,ヘテロダインは自然災害扱いだしナァ　スパロボでとほしいけど出てほしくない二律反正,2,
48,小学生のときは、良さがイマイチわからなかったな,2,
49,OPだけだと普通に強そうなんだよな,2,
50,このちょっとくどいキャラデザが好き,2,
51,最弱で最高のスーパーロボットやんけ！,2,
52,装甲値200というボスボロットよりも薄い装甲,2,
53,日本にまだ夢と希望があった時代だな・・,2,
54,この作品だけはうすたに通ずるものがあるな・・・,2,
0,聖杯取ったら良いのにｗ,2,-1.0
1,あら勿体無い,2,-1.0
2,主頑張ろうよ…,2,-1.0
3,コメントした人恥ずかしいだろうなぁｗ,2,-1.0
4,人に聞くばっかりで、自分で調べる努力をしない奴は解らんだろうな,2,-1.0
5,嫉妬コメ乙,2,-1.0
6,歌うまいんだからマイク買って編集してあげたほうがいい,2,-1.0
7,やってても儀礼的なことだけだろうなぁｗ,2,-1.0
8,まぁ・・・ねぇ,2,-1.0
9,あたりまえだろｗｗｗｗ,2,-1.0
10,普通に自動車化歩兵でいいだろｗｗｗ,2,-1.0
11,そう言ってると後からうるさくなるぞ,2,-1.0
12,当り前である,2,-1.0
13,情報はないんだなこれが,2,-1.0
14,当たり前だw,2,-1.0
15,ですよねｗ,2,-1.0
16,そりゃそうだろｗｗｗ,2,-1.0
17,おまえのせいだろｗｗｗｗ,2,-1.0
18,どうがんばっても死ぬ,2,-1.0
19,やると思ったw,2,-1.0
20,折られてなくても負けだったとお思うけどなｗ,2,-1.0
21,誰もこないｗｗｗｗｗｗｗｗｗｗｗｗｗ,2,-1.0
22,おせえよｗｗｗｗｗｗ,2,-1.0
23,防衛やる気なさすぎｗ,2,-1.0
24,もっと前にでていいんじゃね,2,-1.0
25,声はいいよ、音程がんばれ,2,-1.0
26,時間稼ぎするんだぞ？,2,-1.0
27,気を引き締めていけよーw,2,-1.0
28,オタク特有の腐ってる性格恥ずかしくないの？(嘲笑),2,-1.0
29,見てませんよ～ｗｗ,2,-1.0
30,スクゴリ使ってんの初めて見たwwww,2,-1.0
31,サビが残念かな,2,-1.0
32,嫌われてんじゃね？,2,-1.0
33,やる気だしすぎｗｗｗ,2,-1.0
34,焦りすぎやw,2,-1.0
35,これはわざとか？,2,-1.0
36,せっかく殺し間使うんだから、鉄砲にもう少しコスト割いたら？,2,-1.0
37,そんな装備で大丈夫か？,2,-1.0
38,罵倒する言葉が中学生wwwwww,2,-1.0
39,お前は小学生だけどなwwwwww,2,-1.0
40,すぐ怒るのは精神が弱すぎだ,2,-1.0
41,どうせ溢れる,2,-1.0
42,まぁ逃げられないよな,2,-1.0
43,クソワロタ(真顔),2,-1.0
44,まだ続けてらしたのですね,2,-1.0
45,さすがチンパン,2,-1.0
46,主は気付いたら一人になってる事多いね,2,-1.0
47,主さんよくテンション保つなぁ,2,-1.0
48,やめろとかw何様だよww,2,-1.0
49,さっきのでもわかったけどね,2,-1.0
50,それが問題だろ自覚ないのか,2,-1.0
51,それ言うから伸びんのだよ,2,-1.0
52,まぁ普通そう思うよねｗ,2,-1.0
53,提督は帰って、どうぞ,2,-1.0
54,まぁだいたいあってるよ,2,-1.0
55,ビビりすぎw,2,-1.0
56,どっか見どころあったか？,2,-1.0
57,こういう動画を携帯で聞く人いないでしょ,2,-1.0
58,見事な蹲踞ｗ,2,-1.0
59,作れないのでなく作りませんか・・・,2,-1.0
60,ワンフェスでは人気者だったダヨちゃん。,2,-1.0
61,まー飛べてるだけまだいいよ,2,-1.0
62,さすがにもうちょいエイム力上げようか,2,-1.0
63,初心者に防衛側はキツイな,2,-1.0
64,君の視界はどうなってるの？,2,-1.0
65,これ恥ずかしくないの？,2,-1.0
66,酔っ払いかな？,2,-1.0
67,声が合ってないという不思議w,2,-1.0
68,早送りなのに運転荒いとかわかるのか,2,-1.0
69,盗賊ギルドを裏切った奴は英雄ですね解りますｗ,2,-1.0
70,ごめーーんわざとなの,2,-1.0
71,やらされてる法曹ほどつまらんものはないな,2,-1.0
72,誰でもわかるｗ,2,-1.0
73,,2,-1.0
74,,2,-1.0
75,,2,-1.0
76,,2,-1.0
77,,2,-1.0
78,,2,-1.0
79,,2,-1.0
80,,2,-1.0
81,,2,-1.0
82,,2,-1.0
83,,2,-1.0
84,,2,-1.0
85,,2,-1.0
86,,2,-1.0
87,,2,-1.0
88,,2,-1.0
89,,2,-1.0
90,,2,-1.0
91,,2,-1.0
92,,2,-1.0
93,,2,-1.0
94,,2,-1.0
95,,2,-1.0
96,,2,-1.0
97,,2,-1.0
98,,2,-1.0
99,,2,-1.0
100,,2,-1.0
101,,2,-1.0
102,,2,-1.0
103,,2,-1.0
104,,2,-1.0
105,,2,-1.0
106,,2,-1.0
107,,2,-1.0
108,,2,-1.0
109,,2,-1.0
110,,2,-1.0
111,,2,-1.0
112,,2,-1.0
113,,2,-1.0
114,,2,-1.0
115,,2,-1.0
116,,2,-1.0
117,,2,-1.0
118,,2,-1.0
119,,2,-1.0
120,,2,-1.0
121,,2,-1.0
122,,2,-1.0
123,,2,-1.0
124,,2,-1.0
125,,2,-1.0
126,,2,-1.0
127,,2,-1.0
128,,2,-1.0
129,,2,-1.0
130,,2,-1.0
131,,2,-1.0
132,,2,-1.0
133,,2,-1.0
134,,2,-1.0
135,,2,-1.0
136,,2,-1.0
137,,2,-1.0
138,,2,-1.0
139,,2,-1.0
140,,2,-1.0
141,,2,-1.0
142,,2,-1.0
143,,2,-1.0
144,,2,-1.0
145,,2,-1.0
146,,2,-1.0
147,,2,-1.0
148,,2,-1.0
149,,2,-1.0
150,,2,-1.0
151,,2,-1.0
152,,2,-1.0
153,,2,-1.0
154,,2,-1.0
155,,2,-1.0
156,,2,-1.0
157,,2,-1.0
158,,2,-1.0
159,,2,-1.0
160,,2,-1.0
161,,2,-1.0
162,,2,-1.0
163,,2,-1.0
164,,2,-1.0
165,,2,-1.0
166,,2,-1.0
167,,2,-1.0
168,,2,-1.0
169,,2,-1.0
170,,2,-1.0
171,,2,-1.0
172,,2,-1.0
173,,2,-1.0
174,,2,-1.0
175,,2,-1.0
176,,2,-1.0
177,,2,-1.0
178,,2,-1.0
179,,2,-1.0
180,,2,-1.0
181,,2,-1.0
182,,2,-1.0
183,,2,-1.0
184,,2,-1.0
185,,2,-1.0
186,,2,-1.0
187,,2,-1.0
188,,2,-1.0
189,,2,-1.0
190,,2,-1.0
191,,2,-1.0
192,,2,-1.0
193,,2,-1.0
194,,2,-1.0
195,,2,-1.0
196,,2,-1.0
197,,2,-1.0
198,,2,-1.0
199,,2,-1.0
200,,2,-1.0
201,,2,-1.0
202,,2,-1.0
203,,2,-1.0
204,,2,-1.0
205,,2,-1.0
206,,2,-1.0
207,,2,-1.0
208,,2,-1.0
209,,2,-1.0
210,,2,-1.0
211,,2,-1.0
212,,2,-1.0
213,,2,-1.0
214,,2,-1.0
215,,2,-1.0
216,,2,-1.0
217,,2,-1.0
218,,2,-1.0
219,,2,-1.0
220,,2,-1.0
221,,2,-1.0
222,,2,-1.0
223,,2,-1.0
224,,2,-1.0
225,,2,-1.0
226,,2,-1.0
227,,2,-1.0
228,,2,-1.0
229,,2,-1.0
230,,2,-1.0
231,,2,-1.0
232,,2,-1.0
233,,2,-1.0
234,,2,-1.0
235,,2,-1.0
236,,2,-1.0
237,,2,-1.0
238,,2,-1.0
239,,2,-1.0
240,,2,-1.0
241,,2,-1.0
242,,2,-1.0
243,,2,-1.0
244,,2,-1.0
245,,2,-1.0
246,,2,-1.0
247,,2,-1.0
0,ピアノしか上手くないあ,2,-1.0
1,スタッカート？な歌い方じゃなければなぁ,2,-1.0
2,OVAだけ、仁王の作画は神だったｗｗ,2,-1.0
3,最初は主人公らしかったのにね,2,-1.0
4,ガキさんは優先でやっていこう,2,-1.0
5,＼さっすがガキさんだぁ!/,2,-1.0
6,子供はいいとして親がアレだなｗ,2,-1.0
7,今のドラえもんの何処に面白さを見い出せと？,2,-1.0
8,声がいい音痴が実在すると知れてよかった,2,-1.0
9,売国と脱税で有名な総理です。,2,-1.0
10,どっか強盗でもしてきたような顔,2,-1.0
11,金だけがとりえの首相,2,-1.0
12,本当に東大出身なのか？,2,-1.0
13,苦労しないでも金いっぱいあるからか,2,-1.0
14,なんで最高裁判所が自分の判決にコメントできないの？,2,-1.0
15,ＢＧＭはいいのにねえ,2,-1.0
16,つまらない時間をありがとう,2,-1.0
17,ホント言い訳ばっかだな・・・一回でお腹いっぱいだよ＾＾,2,-1.0
18,こんだけ適当プレイでも勝てるんだ,2,-1.0
19,パッケージだけは立派だな,2,-1.0
20,これを使うと他の製品がマシに思える,2,-1.0
21,10連敗もできるってすごいなぁ,2,-1.0
22,こいつは呼吸するように金を使ってるんだろうな。,2,-1.0
23,どうぞ刑務所にお帰りください,2,-1.0
24,サルなみの反省,2,-1.0
25,サルと同じだよ、こいつの反省は,2,-1.0
26,今日のへでなし動画はここですか,2,-1.0
27,こんなリーダーに付いて行けるのは悪人だよ,2,-1.0
28,その場だけの反省はサルと同じだ,2,-1.0
29,この委員長、時間稼ぎが酷いわ,2,-1.0
30,汚い仕事ができる秘書だから、だね,2,-1.0
31,都合が悪いと記憶喪失になる,2,-1.0
32,しょうがないよ。脳みそが鳩並みなんだから,2,-1.0
33,鳥頭っていうんじゃない？ハトなだけに,2,-1.0
34,脱法なんて脱税王にとっては屁の河童,2,-1.0
35,犯罪がうまいからだろ,2,-1.0
36,しかし、鳩山は間抜けな顔してやることはすごいな！,2,-1.0
37,こんなやつが日本国民の模範たる内閣総理大臣！！！！,2,-1.0
38,へでなし総理登場,2,-1.0
39,都合良く忘れるなあ,2,-1.0
40,不正のプロフェッショナルに任せれば安心と思った,2,-1.0
41,先生に怒られる小学生,2,-1.0
42,お母さんに説教されてるバカ息子みたいだ,2,-1.0
43,これは?先生による先生のお説教ですか?,2,-1.0
44,息を吐くように嘘をつく,2,-1.0
45,赤い彗星を超えた黒い土鳩,2,-1.0
46,ヤバくなると記憶をなくす罪人,2,-1.0
47,年数百万なんて覚えてられねーよな。億単位で不正してるのに,2,-1.0
48,都合よく痴呆症,2,-1.0
49,上杉って日本破壊のスパイだよな,2,-1.0
50,不正が上手だと信頼していた秘書ですね,2,-1.0
51,もう脱税が趣味なんだよ,2,-1.0
52,都合の良い頭だなおい,2,-1.0
53,自分のお金も管理出来ない総理大臣,2,-1.0
54,金で買った総理の座,2,-1.0
55,真空管ラジオ並みの通電の悪さ,2,-1.0
56,すごいな。間違ってもなってはいけない大人の例だ,2,-1.0
57,不正の手腕に信頼の置ける秘書,2,-1.0
58,こんな鳩は世界に一匹,2,-1.0
59,国会ってみんなで楽しい言い合いをするための遊び道具ってわけだな,2,-1.0
60,あの仕事ぶりで疲れるわけないじゃん,2,-1.0
61,ぜひ牢屋でごゆっくり余生を過ごして下さい,2,-1.0
62,能力が無いのに、高い地位に居るのは不幸ですもんね,2,-1.0
63,九州人って女の腐ったのみたい,2,-1.0
64,結局はパチ屋の手先じゃんコイツ,2,-1.0
65,今は紳士的,2,-1.0
66,保守はきれいな人多いな,2,-1.0
67,子供のおもちゃにされてもかまわないと。偉いな,2,-1.0
68,節約ブームにのってるだけなんだろうな,2,-1.0
69,原発に関わってるとネジ飛んじゃうのかな？,2,-1.0
70,節約が趣味なんだろ,2,-1.0
71,動物の習性って思って諦めるしかないな。,2,-1.0
72,こんな広い会場使えるって相当有名なんだろうな〜,2,-1.0
73,下手くそだが楽しそうだなぁ,2,-1.0
74,忘れたフリ上手ですね,2,-1.0
75,こんな人でも生きていけるんだな,2,-1.0
76,都合の悪いことは忘れる便利な脳を持ってます,2,-1.0
77,言葉だけは立派ですね,2,-1.0
78,主婦は悩みがなくていいよね,2,-1.0
79,つまらない情報ありがとう,2,-1.0
