date,content,type,word
1484624336,バナ山さんすごいもんね…,0,-1
1483141482,ジル編だとグレネードランチャーが取れる,0,-1
1478779201,カリがでかい,0,-1
1483426063,鼻から忠誠心が・・・,0,-1
1500016401,終わりだよー^ ^,0,-1
1478686391,うｐしました,0,-1
1479192456,狛枝ぁぁぁあああ！！！！,0,-1
1480504216,何かあるたびにキレそう言ってて草,0,-1
1478696500,ここだれ？,0,-1
1478705498,ＣＯ２減らすことは良いことだという先入観が危険なんだ,0,-1
1479007400,信之助～,0,-1
1519655017,「ねえ？Maybe Melty？」,0,-1
1478753898,クスリやってんのかって面だな,0,-1
1480421112,すごいなここ,0,-1
1478783816,結構な代物が幻想入りしたな・・・結界大丈夫なのかね？,0,-1
1479676622,なんですか、これw,0,-1
1478839390,このカードはヤフオクかな,0,-1
1479051941,これアドリブってすごいわｗｗ,0,-1
1478717065,結局出たら楽しいっていうタイプの人間だしなやるお,0,-1
1478687096,バイバインかな？,0,-1
1478822360,都市迷彩にしろよｗ,0,-1
1479765438,くそおもろい,0,-1
1478791693,迷彩の出番やな,0,-1
1478719358,うん、これは、,0,-1
1495673228,一言もしゃべらない伽羅ちゃんwww,0,-1
1479512201,リメイクには残虐ENDあるんかなぁ？,0,-1
1478792834,緊張化,0,-1
1479029194,さすがうたづきさんハラハラ楽しませてもらいました,0,-1
1496893764,なんかイメージ変わったわwww,0,-1
1478778891,あっ…（察し）,0,-1
1478715005,って言うか、居たなんて、本当に、強烈だっ！、,0,-1
1480456401,毒・・・,0,-1
1478703015,まほいくかーい,0,-1
1478749943,マジレスすると、長時間の「人」の並びが禁止されている地域がある,0,-1
1480426968,ソフィアのせいで寝込んだみたいに見える,0,-1
1503189345,せんせーww,0,-1
1478760694,普通フェアリー攻撃からのシンシア進化だよなあ,0,-1
1478778206,、,0,-1
1480230065,歌い手俺得,0,-1
1478794040,会長ほんと成長しないな,0,-1
1493778131,おっふお,0,-1
1478732646,今後の台と考えたらね,0,-1
1483538022,このゲーム、ダルマにできるんだよなぁ,0,-1
1501685171,あ、群れの中歩けるじゃん･･･,0,-1
1478795540,特大とは,0,-1
1479451814,スタッフに言えｗ,0,-1
1478949459,もう笑ってしまう,0,-1
1501980055,にどみさんをすこれ,0,-1
1478702681,粒ｗｗｗ,0,-1
1479512666,踏まれて目ぇ覚ましたんやな,0,-1
1478799653,マジうれしかったんだな,0,-1
1509001863,ウォーカーに気をとられてるんやろ,0,-1
1507700628,かわいいよ,0,-1
1482765519,ﾊﾔｵｸﾘすき,0,-1
1494170990,あ…((察し,0,-1
1479037383,甘デジはよ,0,-1
1484462684,( ﾟ∀ﾟ):∵ｸﾞﾊｯ!!,0,-1
1478706040,なんだこれw,0,-1
1480508079,もうMVNOでええやん,0,-1
1532520564,椅子になりたい,0,-1
1478953227,‹‹\(´ω` )/››‹‹\( 　´)/››‹‹\( ´ω`)/››~♪,0,-1
1478820907,ゆんｗ,0,-1
1478841017,分断されちまったか。面倒だな,0,-1
1522075931,ん？なんだって,0,-1
1478763715,この表現すこ,0,-1
1478958735,今度現れたら金たま縫い合わす,0,-1
1479567821,俺も洋館行って瀕死になってくる,0,-1
1478857867,最近マジでおもろいぞ,0,-1
1484659845,これはマイリスww,0,-1
1480653699,べっこり字幕,0,-1
1479113266,ぱちぱちー,0,-1
1478825082,タワー戦でエレシュキ投げて主一回死んだらマナためでいい。うまい相手ならエステルにブラムス覚醒が間に合わない,0,-1
1484651298,ＥＤでまだ結婚させようとしてるトロデにも問題ある,0,-1
1478792572,そうだとしても、か　殺す気は無さそうだな,0,-1
1478849316,上手かったのに残念だ・・・,0,-1
1479859945,主コメそれなw,0,-1
1478876193,また君か...壊れるなぁ...,0,-1
1478732234,二万以上負けから新基準は,0,-1
1481529535,いいところ大丈夫,0,-1
1491482200,この歌好き,0,-1
1510661388,なにこのイケメンマジ天使,0,-1
1478764812,みてくださいよこのガタイ！こんな強そうなガタイしてる人が非力なわけないじゃないですか！（閉廷おじさん）,0,-1
1478704871,まだ復活かるんだけどな,0,-1
1478782573,ムゲフロだともっとひねりの聞いたあだ名が多かった気がする,0,-1
1478754682,増えてるってかさっきから一瞬だけ反応してるぞ,0,-1
1478959322,久々に演奏してみたですごいと思った,0,-1
1478789649,覚醒吐かしたし勝確しょ,0,-1
1479390672,ホームビデオみたいで素晴らしい調声だった,0,-1
1533712975,抱きつくのも見てみたかったw,0,-1
1478798898,向こうから近づいてくる分にはやれる,0,-1
1478871731,忍び学生ごときが！,0,-1
1480339221,５５　ジェイソン・スタンリッジ,0,-1
1478862683,あんた今、夢を見とるな？,0,-1
1478709912,もんじゃ？　ストⅤの話？,0,-1
1478786043,あれはいいんちょうのはず,0,-1
1478877557,数が減ってたら気づくと思うけどな,0,-1
1479211797,大ちゃん頑張ってる,0,-1
1478925941,それこそドリキンの86レベルやな,0,-1
1517153094,(伽羅ちゃん、声だしてこーぜww),0,-1
1486614513,うっかりだけどやる夫指揮能力有能ってみえていいなｗ,0,-1
1478865746,ふーむ,0,-1
1483412281,あーなるほど 加速してるのか,0,-1
1478696687,パスゼロ思い出した,0,-1
1482984523,とびだせ常識(キズナ),0,-1
1480311503,なんでMVNOという選択肢を取らないのか,0,-1
1478695666,裏「One and Only」みないなMV,0,-1
1478732359,♪～♭～♪～,0,-1
1478716663,設定なさそう,0,-1
1511000031,リヒたんまじ天使ッスね！！,0,-1
1478856829,くいぎみワロ,0,-1
1499009403,とてもチモシーの人とは思えない,0,-1
1480461140,毒状態になってるからですよ。,0,-1
1478694999,今回MVどれも凝ってるね,0,-1
1478695123,はやすぎ,0,-1
1478709018,きちぃ,0,-1
1478730403,この解説のように日本は代り映えしないけど米国は凋落してるという勘違いが日本のデフレの原因かもしれない,0,-1
1478933244,一緒に寝てるｗｗ,0,-1
1478833232,また新人さんか！？,0,-1
1478694720,watch dogsかな？,0,-1
1501749251,←超欲しいんだが,0,-1
1478781993,つすくる,0,-1
1478877802,融合の方は、自身の効果で直接攻撃できないぞ,0,-1
1481986537,歌えそうwww,0,-1
1490559579,911,0,-1
1480661501,金のお風呂っ!,0,-1
1479051488,ヤ・ス・ア・キ！！,0,-1
1478786149,最近の電通ビルですか,0,-1
1478773638,二号機さっきからなんもしてねーじゃんかｗ,0,-1
1539436082,クレムにはリーがインストールされてるからな,0,-1
1478810918,携帯（通話のみ）だなｗ　教養１が,0,-1
1478769522,今日参加者強者多いな,0,-1
1478742356,ステゴーっす,0,-1
1478833925,でも以前の様にやたら怯み転倒しなくなったから凄く戦い易くなったね,0,-1
1502342174,2位が近いなら巻き込み狙った方がよくないか？,0,-1
1478760764,どっちもどっち,0,-1
1479048006,ナイスヘッショ！,0,-1
1478784633,いい表情なさる,0,-1
1478761604,近代でも普通選挙が広がるにつれて、宗教系政党が隠然とした力を保持した。一人一票の弊害かねえ。,0,-1
1532712993,エアガンぶっぱなすのは,0,-1
1478779798,LV1頭部のジョイント部分が肩バルカン砲かセンサーみたいに見えるなあ,0,-1
1504508654,もずく,0,-1
1478703048,くそわろたｗｗｗｗｗｗｗｗ,0,-1
1478871436,まず疑われることでもない,0,-1
1478864829,かまたま？,0,-1
1478782533,乳首見えてるし怪しいよなぁ,0,-1
1478694371,ぽんぽーーーん！！！,0,-1
1478895601,最後やらかしたなーこれ,0,-1
1478777510,腐ってる奴は腐ってる某所みるのがいいよ,0,-1
1478875091,放火魔持ちは心情安定でもたまに派手にやるんじゃなかったか？,0,-1
1489248221,どこで使い方を習った？→説明書を読んだのよ,0,-1
1482765866,たしかになあ,0,-1
1483628629,改型をカイ少佐に渡しちゃうと、イルムは弐式になりがちな気がする,0,-1
1478875924,うまい！！,0,-1
1503825585,ルー↑,0,-1
1478701958,大都の直営店で10がイベ日,0,-1
1478718015,何このかす,0,-1
1478733052,強いね,0,-1
1478937390,この人ほんとうまいからもっと評価されてくれ,0,-1
1478693813,生田いいじゃん,0,-1
1481027579,うたってるからだよw,0,-1
1478737869,鞘師ありがとうｗ,0,-1
1478742295,野中ぁぁぁぁぁぁ！,0,-1
1478974628,ドラマは初期とシーズン5でやってたな,0,-1
1532321183,さすが！！！,0,-1
1478780034,消えたら回復するだけだしな,0,-1
1478791778,クーさん！！,0,-1
1478787026,馬鹿野郎！なんでこんなこと書いた！,0,-1
1478813728,アスランはおもちゃじゃない！(脊髄反射),0,-1
1480000246,お ま た せ,0,-1
1510569999,さすがとしか,0,-1
1479282903,ヘッドショット率高いなー…ナイフも相まってノーダメでも行けるんちゃうか,0,-1
1478876487,あ・・・（察し,0,-1
1478839982,フラグか,0,-1
1502110665,すでに笑えてくる,0,-1
1505476831,うみごん似合ってない,0,-1
1489395860,俺はそうだねだな,0,-1
1508659688,絶対結婚するぅぅ,0,-1
1534304635,ええこや,0,-1
1479244489,教養のあるゴリラやな,0,-1
1478843658,なんか漏れたかなー　これは惜しい,0,-1
1478878323,押っ忍,0,-1
