date,content,type,word
1478708196.0,関西人はタダに弱いからね,2,-1
1478732500.0,ほんと継続だけは強い,2,-1
1511084693.0,その「格安sim」のラスト1マイルインフラはどこが持ってるんだ?ということを考えて言おうね。,2,-1
1478744895.0,精神崩壊かな？,2,-1
1536128653.0,お前がヤれるわけない　愛想笑いで終了,2,-1
1478797477.0,流石に編集雑だわ,2,-1
1480177159.0,ドニーのくせにサモみたいな見た目してんなお前な,2,-1
1478877864.0,単発動画かな？,2,-1
1478926078.0,プラクティスかな？,2,-1
,学校の先生ってすごい,2,-1
1479990144.0,錬金釜「このデブ何なんだよ邪魔くせえな」,2,-1
1483400007.0,動画撮ることにも素人なんだろ察したれ,2,-1
1479182006.0,小学生がいるな・・・,2,-1
1478783591.0,自分の方がうまいというそんな玄人さんは見なくていいんだぜ？,2,-1
1501981122.0,己が魔羅で尻をするということわざがあってな,2,-1
1478786781.0,セーフガードの職員かな？（ＢＬＡＭＥ！並感）,2,-1
1501721833.0,カメラマンのせいでしょ!？違うかな！,2,-1
1485888543.0,もう動画あげないんですかね？v・。・v,2,-1
1478786096.0,そりゃただ勝つだけなら凡人だろう,2,-1
1478928584.0,これＮＡＱさんのひき弱いんだよね？実際は当たるよね？,2,-1
1478753594.0,これはガバガバですわ,2,-1
1525079667.0,これは一人プレイですか,2,-1
,幸せそうでなにより,2,-1
1484255587.0,武器は良いけど本人のレベルが低い的な,2,-1
1478868977.0,マイクオンかな？,2,-1
1478784680.0,皆よくこんな奴に従うね,2,-1
,元気そうで何より,2,-1
1478779078.0,GJだろ、常識的に考えて,2,-1
1478726936.0,選択肢にまともなのがないんですがそれは,2,-1
1502272779.0,関西だとこれが普通だからなぁ・・・,2,-1
1478697703.0,病院行け！,2,-1
1514858128.0,一人でレースしてるのかな？,2,-1
1481118278.0,相手の手札見ながらは流石になぁ………,2,-1
1478920791.0,ブレイクコアかな？,2,-1
1478908831.0,1番難しい(小学校の理科レベル),2,-1
1478789728.0,だから暇なんだろうな,2,-1
1478782618.0,糞真面目な奴が一番損するってそれ一,2,-1
1508497136.0,死にたがりか,2,-1
,何も買わずにイートインコーナーを利用できる人って、すごいよね。 きっと、大らかに育ててもらったんだね。,2,-1
1485501451.0,売名してこの再生数、さすがっす＾＾,2,-1
1478861539.0,さっきなんのスイッチだろって言ってたくせに,2,-1
,殺人者にも愛情深いですよ。,2,-1
1518843422.0,ファン、空気読め,2,-1
1483426016.0,いつものさくや,2,-1
1478771078.0,どうせサーベルなんぞつかわん,2,-1
1478779501.0,だれでもよけられそうｗｗｗ,2,-1
1478787038.0,暗殺者っていっても、どこぞの伝説の暗殺者()みたいなものいるしなぁ,2,-1
1478718387.0,最近並ぶ事皆無になったからこれが普通なのか,2,-1
1479001325.0,白羽の矢は刺さるものではなく立つ物じゃ。歴史より先に日本語の勉強が必要なのじゃ,2,-1
1478766921.0,自称日系,2,-1
1478787709.0,お前らが生きてること自体ミスみたいなもんなのによく人のミス叩けるな,2,-1
1479135478.0,ゆってないから滲み出るくっそ哀れな知能指数恥ずかしくないんか？,2,-1
1478781835.0,初心者なんだろ（適当）,2,-1
1499520125.0,下手なUTAUよりも歌詞が聞き取れる,2,-1
1478705850.0,服前回とおなじだけどオシャレだね,2,-1
1515762256.0,掛け声いらんわ,2,-1
1510709425.0,←そんなくっさいセリフ言って恥ずかしくないの？,2,-1
1478702768.0,すげえ店だなｗ,2,-1
1478785113.0,隠れがちのクソキャラくんオッスオッス,2,-1
,いい性格してる,2,-1
1478698668.0,削減するとか言い出した鳩ポッポがおかしいだけのはなし,2,-1
1478793313.0,さすが先輩,2,-1
1478721242.0,工場が海外に移転しただけ,2,-1
1483425994.0,いつもの,2,-1
1483989051.0,あわよくば有名になりたいとでも思ってんの？,2,-1
1478880062.0,全部人形劇とでも言う気か？,2,-1
1478865119.0, そういえば明智白髪だけど歳なの？,2,-1
,コロナは日本人の考えを改め、諸外国の考え方を学べる良い教材になりましたね,2,-1
1478773697.0,さすが進学クラスｗ,2,-1
,単純でうらやましい,2,-1
1512370059.0,関係ない実況者の名前出すの寒いなぁ...,2,-1
1479423556.0,再生数どうされたんですか？事故ですか？,2,-1
1481118301.0,相手の手札見ながらは流石になぁ・・・,2,-1
1532504427.0,小学生ですか？,2,-1
1494062961.0,ファン多くて当然でしょ笑　それに、こんぐらい声かけないとライブにならないよ？？,2,-1
1478871165.0,中学レベルの知識があればわかるだろうに・・,2,-1
1478784596.0,内政で興奮する変態のイメージが強いけどそれニコニコのできる夫だわ,2,-1
1478938468.0,KENのセミナーによく顔出してる奴だろ 全然気持ち良さ伝わらんけど,2,-1
1478875601.0,薔薇族に失礼,2,-1
1520419617.0,ファンやば!　←それな,2,-1
1478770703.0,淫夢もこんなのばっかになったね,2,-1
1481708675.0,普通に歩く変態,2,-1
1478777938.0,残念なメイドだなぁ,2,-1
1478812740.0,ジオングがミニマムサイズの時点でお察し,2,-1
1480297337.0,高価格の端末を無料かのように契約させるからこうなる,2,-1
1485626289.0,売名したのに有名になれなかった雑魚ってマジ？,2,-1
1478731242.0,調べて面白いと思えるわけがないだろこいつらの頭で,2,-1
1488636836.0,ちょいちょい神格化しすぎな奴いんな,2,-1
1479058305.0,いつの時代の話なんですかねぇそれ,2,-1
1478686443.0,画質悪すぎ。初心者かな？,2,-1
1481880069.0,語彙力,2,-1
1478883282.0,このシリーズはいくら貰ってやられてるんですか？,2,-1
1497322285.0,YouTubeみたら喋り方も商材もケンの真似しててワロタ,2,-1
1478901698.0,あほが・・・・,2,-1
1478734231.0,聞いてる分にはオシャレだけど実際は・・・,2,-1
1519055705.0,病院行け,2,-1
1478704159.0,ここだけはうまいな,2,-1
1478729051.0,スペックだけは良い,2,-1
1530278968.0,↑何で？応援してるんだよ？掛け声うるさい　とか　掛け声いらない　とか最低すぎw,2,-1
1478803712.0,ボイスドラマのくせに一切声使われないとか恥ずかしくないの？,2,-1
1480302343.0,市場の荒波を掻い潜ってきた企業に民主主義政府はなんもできんよ。企業も国民なんだし,2,-1
1478865189.0,顔かわった？,2,-1
1478870156.0,タイムアタックかな？,2,-1
1490322543.0,うまく並べん幼稚園生みたいww,2,-1
1480311779.0,意味のないこだわりは捨てたほうが身軽になっていいよ。,2,-1
1484795559.0,幼稚園だ...,2,-1
1487595032.0,さっきニキの内番の袖出したときにひっかけたのかな？,2,-1
1479140711.0,生真面目な人は順路で戻るね,2,-1
1478865153.0,左端のはイタリア編に出てきた奴らかな？,2,-1
1478693979.0,演舞かな？,2,-1
1478759956.0,新鮮すぎる,2,-1
,ある意味正しい姿ですね,2,-1
1478794656.0,よく考えるとホモで釣るというのもおかしな話だ,2,-1
1478875406.0,観光ツアーかな？,2,-1
1494063165.0,声かけがないと、困ると思うよ？笑,2,-1
1478718137.0,イケメンなら対応が違うんだろな,2,-1
1478881469.0,帰国子女かな？,2,-1
1478828230.0,土下座はまだですか？ありえないおばさま,2,-1
1478798789.0,ダメンズかな？,2,-1
1504742087.0,うーん、これはギアーズ幼稚園児ｗ,2,-1
1479997670.0,幼稚園みたいwww,2,-1
1478773625.0,容赦ないマジレスといいまわしで草,2,-1
1478860117.0,貴様何にもしてないくせにｗｗｗｗｗｗ,2,-1
1509797155.0,消費者に騙して不利益生じさせまくってるのによく言うよ,2,-1
1478867098.0,アメリカ人の開き直りっぷりは異常,2,-1
1478732294.0,おもろいのはおもろいんやけどね,2,-1
1482192450.0,どこが可愛いのか…,2,-1
1480303257.0,むしろ利用料金値上がったのに還元？,2,-1
1482309370.0,見た目だけはふさふさやった,2,-1
1480275233.0,実際詐欺みたいなもんだからええやろ,2,-1
1495901198.0,ある程度いろんな絵を見ててもらわないと説明してあげることすら出来ないんだよなあ,2,-1
1478956324.0,韓国みたいな歌だな・・,2,-1
1529017012.0,で、考える頭無いから爆発オチっていう安直なネタしかでてこない。,2,-1
1481118268.0,相手の手札見ながらは流石になぁ……,2,-1
1479137937.0,楽しいけど…,2,-1
1479809395.0,比較的静かだね,2,-1
1478919920.0,山椒魚かな？,2,-1
1479910718.0,逃げるトカゲを騙し討ちのように近付いて倒すのが王の儀式なんですね・・・,2,-1
,いい服のセンスしてますね,2,-1
1478855922.0,金田一は子供向けなのかな？,2,-1
1478812774.0,我慢して持ってたら助かってたのに・・・,2,-1
1478993744.0,いつものホラー粘着おじさんじゃないか、呆れるなぁ,2,-1
1510408386.0,だめだこりゃ,2,-1
1478723981.0,おもしろいのに,2,-1
1478790746.0,人の作品に頼るのか,2,-1
1478774558.0,アメリカ国民かな？,2,-1
1478915838.0,明智が鼻で笑うレベルのトリック,2,-1
1479142792.0,前奏長いし、ダレてる。再構築っつーかグチャグチャにしただけって感じ,2,-1
1478868406.0,中には５歳児かな？,2,-1
1478778430.0,音楽が流れるだけ,2,-1
1478796079.0,スト子はエンターテイナーだな,2,-1
,あなたの服のセンスって流行に流されずに個性的ですね。,2,-1
1479832773.0,声きれいですね,2,-1
1478865204.0,この人ほんとにクスリやってない？,2,-1
1478844992.0,これはどちらさんの放送？,2,-1
1478890232.0,まるで安い怪獣番組でも見ているかのようだった。,2,-1
1479332821.0,凡百の屑は全員パパパッと殺して…オワリッ！,2,-1
1478860797.0,犯人の頭がいいことだけは分かった,2,-1
1478949935.0,はいはいｗ,2,-1
1521356236.0,掛け声いらん！！！！！,2,-1
1510413272.0,うみこってクレー射撃とかやって・・・。あ！賃貸物件じゃ所持許可出ないな！,2,-1
1478709402.0,よくある事自体問題だと思うんですが・・・半島じゃあるまいし・・・,2,-1
1478721249.0,D．屋上で刃傷沙汰を起こす,2,-1
1508590568.0,自称名人まじカッコよくないからコメしないでくれw,2,-1
1478868616.0,ソロプレイかな？,2,-1
1478735263.0,やめりゃいいじゃんw,2,-1
,よかったな、お前の思い通りになって...,2,-1
1478991563.0,動きぎこちないな,2,-1
1486050589.0,BGMのセンス皆無なのはもこう意識してるん？,2,-1
1478813775.0,相手の手札見ながらはさすがになぁ……,2,-1
1485394786.0,相手の手札みながらはさすがになぁ…,2,-1
,お金でももらってんの？,2,-1
1478709078.0,IQ50くらいしかなさそう,2,-1
1478860732.0,弱いだけの人間に魅力があるとでも？,2,-1
1478767283.0,どこも置いてなさそうな台だな,2,-1
1527243103.0,日本人だったらいいのにな,2,-1
1478779189.0,さすが自称バランサー様やで,2,-1
1479380509.0,ゴッドの前半の暴れっぷりは気持ちよかった,2,-1
1478782034.0,下手くそ二人が仲良く脱落して僕満足！,2,-1
1478873399.0,ロリコンレズ野獣先輩姉貴は何色でこめんとしたらいいんですかね？,2,-1
1499853589.0,無礼者かな？,2,-1
,あなたのアイデアが認められるなんて、会社の役員も勇気がありますね。,2,-1
1478721393.0,向こうも弱くはないはずなんだけどなぁ…,2,-1
1478812821.0,久しぶりにマイリス多い,2,-1
1478778267.0,主人公だから仕方ない,2,-1
1484462543.0,いいたいだけだろ,2,-1
1478902512.0,ここの従業員どうしょうもねぇな,2,-1
1541601725.0,誰だよとかエアプ丸出しで草　恥ずかしくないの？,2,-1
1478770862.0,また君かぁ、やめたら？まだ投稿してる人の作品を釣りに使うの,2,-1
,あなたが時間より遅れてきてくれたからじっくりと考え事ができました。,2,-1
,臨時休校すれば鎖国もすれば？,2,-1
1478875815.0,恥を見に来ました,2,-1
1478704663.0,まぁ、２０歳児さんですし。,2,-1
1494063564.0,何で皆、文句ばっかりいうの？？あきれるー笑,2,-1
1495902308.0,今週刊で描いてる人で総合力で凄い人って全然いないな。月刊なら幸村誠とかいるんだけど,2,-1
1478704887.0,たのしそうだな,2,-1
1501980411.0,誰でも分かるんだよなぁ･･･,2,-1
1478707490.0,この前の怪文書と大違いっすね…,2,-1
1478703145.0,演出はいいんだよなぁ,2,-1
,お笑い芸人かな?,2,-1
,マスク２枚ありがとうございます,2,-1
1521944088.0,口パクやめろ、ちゃんと歌え,2,-1
1478856862.0,これ勝つ気ねーだろ,2,-1
