date,content,type,word
1478795137,なにやってんだあいつら・・,2,-1
1478831913,ちょっと薬物キメ過ぎなんとちゃう？,2,-1
1478873399,ロリコンレズ野獣先輩姉貴は何色でこめんとしたらいいんですかね？,2,-1
1482110191,なにやってんだあいつら…,2,-1
1490637676,糞真面目な人間が損する…夜神総一郎かな？,2,-1
1492273843,なんやこの構図の連続......,2,-1
1501721833,カメラマンのせいでしょ!？違うかな！,2,-1
1514252925,聞こえん,2,-1
1520419617,ファンやば!　←それな,2,-1
1521356236,掛け声いらん！！！！！,2,-1
1521944088,口パクやめろ、ちゃんと歌え,2,-1
1527243103,日本人だったらいいのにな,2,-1
1530278968,↑何で？応援してるんだよ？掛け声うるさい　とか　掛け声いらない　とか最低すぎw,2,-1
1483425994,いつもの,2,-1
1483426016,いつものさくや,2,-1
1508497136,死にたがりか,2,-1
1479990144,錬金釜「このデブ何なんだよ邪魔くせえな」,2,-1
1480474265,こいつやばいな,2,-1
1479140711,生真面目な人は順路で戻るね,2,-1
1482192450,どこが可愛いのか…,2,-1
1478779078,GJだろ、常識的に考えて,2,-1
1478784596,内政で興奮する変態のイメージが強いけどそれニコニコのできる夫だわ,2,-1
1478796079,スト子はエンターテイナーだな,2,-1
1478868905,確変だけは神だな,2,-1
1478901698,あほが・・・・,2,-1
1478770703,淫夢もこんなのばっかになったね,2,-1
1478770862,また君かぁ、やめたら？まだ投稿してる人の作品を釣りに使うの,2,-1
1478778430,音楽が流れるだけ,2,-1
1478790746,人の作品に頼るのか,2,-1
1478794218,こいつ作る努力をわかった気になってるだけのサルゥなんだよなぁ,2,-1
1478794656,よく考えるとホモで釣るというのもおかしな話だ,2,-1
1478993744,いつものホラー粘着おじさんじゃないか、呆れるなぁ,2,-1
1483989051,あわよくば有名になりたいとでも思ってんの？,2,-1
1478702768,すげえ店だなｗ,2,-1
1478705850,服前回とおなじだけどオシャレだね,2,-1
1478705933,初代の方が全然面白い,2,-1
1478709078,IQ50くらいしかなさそう,2,-1
1478709386,夢の無い台や,2,-1
1478865189,顔かわった？,2,-1
1478865204,この人ほんとにクスリやってない？,2,-1
1478759956,新鮮すぎる,2,-1
1478764205,テンプレ行動しかしねえな,2,-1
1479137937,楽しいけど…,2,-1
1479355462,遅くてもいいじゃない人間だものー,2,-1
1478698668,削減するとか言い出した鳩ポッポがおかしいだけのはなし,2,-1
1478709402,よくある事自体問題だと思うんですが・・・半島じゃあるまいし・・・,2,-1
1478721242,工場が海外に移転しただけ,2,-1
1478890232,まるで安い怪獣番組でも見ているかのようだった。,2,-1
1478956324,韓国みたいな歌だな・・,2,-1
1499520125,下手なUTAUよりも歌詞が聞き取れる,2,-1
1478778267,主人公だから仕方ない,2,-1
1478784680,皆よくこんな奴に従うね,2,-1
1478792055,名前の分別ついてなさすぎやない？大丈夫？,2,-1
1478860732,弱いだけの人間に魅力があるとでも？,2,-1
1478867098,アメリカ人の開き直りっぷりは異常,2,-1
1478704435,微妙なピンク色だなぁ,2,-1
1481708675,普通に歩く変態,2,-1
1521436439,戦闘民族だからね、仕方ないね,2,-1
1512370059,関係ない実況者の名前出すの寒いなぁ...,2,-1
1478708196,関西人はタダに弱いからね,2,-1
1510413272,うみこってクレー射撃とかやって・・・。あ！賃貸物件じゃ所持許可出ないな！,2,-1
nan,いい服のセンスしてますね,2,-1
nan,あなたのアイデアが認められるなんて、会社の役員も勇気がありますね。,2,-1
nan,あなたの服のセンスって流行に流されずに個性的ですね。,2,-1
nan,あなたが時間より遅れてきてくれたからじっくりと考え事ができました。,2,-1
1509797155,消費者に騙して不利益生じさせまくってるのによく言うよ,2,-1
1511084693,その「格安sim」のラスト1マイルインフラはどこが持ってるんだ?ということを考えて言おうね。,2,-1
1502272779,関西だとこれが普通だからなぁ・・・,2,-1
